,0,1,2,3,4,5
162,12.0,10660,328,16410,0,0
163,12.25,10807,328,16410,0,0
164,12.25,10338,329,16410,0,0
165,12.0,10438,329,16410,0,0
166,12.25,9521,330,16410,0,0
167,12.0,10756,330,16410,0,0
168,12.0,10514,331,16410,0,0
169,12.25,-38356,331,16410,0,0
170,12.0,10526,332,16410,0,0
171,12.0,10712,332,16410,0,0
172,12.0,10538,332,16410,0,0
173,12.25,10419,333,16410,0,0
174,12.0,-37015,333,16410,0,0
175,12.25,16208,334,16410,2,2
176,12.25,10913,334,16410,0,0
177,12.0,10457,335,16410,0,0
178,12.0,10374,335,16410,0,0
179,12.0,9741,335,16410,0,0
180,12.25,10866,335,16410,0,0
181,12.0,9710,336,16410,0,0
182,12.0,13958,336,16410,0,1
183,12.0,-37959,336,16410,0,1
184,12.0,-36878,337,16410,0,1
185,12.0,10553,338,16410,0,1
186,12.75,9820,338,16410,0,0
187,12.25,11008,338,16410,0,0
188,12.0,10684,338,16410,0,0
189,12.0,11302,339,16410,0,0
190,12.0,9597,340,16410,0,0
191,12.0,-38095,340,16410,0,0
192,12.25,10528,342,16410,0,0
193,12.25,10812,342,16410,0,0
194,12.0,10475,342,16410,0,0
195,12.25,10114,343,16410,0,0
196,12.0,10649,343,16410,0,0
197,12.5,10661,344,16410,0,0
198,12.25,10756,345,16410,0,0
199,12.5,10039,345,16410,0,0
200,12.0,10505,345,16410,0,0
201,12.25,11313,346,16410,0,0
202,12.0,10417,346,16410,0,0
203,12.25,10364,346,16410,0,0
204,12.25,11154,347,16410,0,0
205,12.0,10702,347,16410,0,0
206,12.0,10562,348,16410,0,0
207,12.0,10215,348,16410,0,0
208,12.5,14318,349,16410,0,1
209,12.0,10681,349,16410,0,1
210,12.0,-36649,350,16410,0,1
211,12.0,9841,350,16410,0,1
212,12.0,10288,351,16410,0,1
213,12.25,14819,351,16410,0,30
214,12.0,9768,351,16410,0,30
215,12.25,10514,352,16410,0,0
216,12.25,10448,352,16410,0,0
217,12.25,13793,353,16410,0,30
218,12.0,10517,353,16410,0,30
219,12.25,10854,354,16410,0,0
220,12.0,10731,354,16410,0,0
221,12.0,10711,355,16410,0,0
222,12.0,10698,355,16410,0,0
223,12.0,10089,356,16410,0,0
224,12.25,10582,356,16410,0,0
225,12.25,10629,357,16410,0,0
226,12.0,10810,357,16410,0,0
227,12.0,10314,358,16410,0,0
228,12.25,14089,358,16410,1,1
229,12.5,9331,359,16410,0,1
230,12.0,10444,0,16410,0,1
231,12.0,10689,1,16411,0,1
232,12.0,11052,1,16411,0,1
233,12.25,10190,1,16411,0,1
234,12.0,10508,1,16411,0,1
235,12.0,10143,2,16411,0,1
236,12.25,10388,2,16411,0,1
237,12.0,10496,2,16411,0,1
238,12.0,-37890,3,16411,0,1
239,12.0,9886,3,16411,0,1
240,12.25,9790,4,16411,0,1
241,12.0,10161,5,16411,0,1
242,12.0,13913,5,16411,1,19
243,12.0,10077,5,16411,0,19
244,12.0,-17063,6,16411,0,19
245,12.0,9988,7,16411,0,19
246,12.0,17083,7,16411,1,10
247,12.0,-35773,8,16411,0,10
248,12.0,10816,8,16411,0,10
249,12.0,11140,9,16411,0,10
250,12.25,10100,9,16411,0,10
251,12.25,10385,10,16411,0,10
252,12.25,9994,10,16411,0,10
253,12.0,9948,11,16411,0,10
254,12.0,10481,11,16411,0,0
255,12.0,10118,12,16411,0,0
256,12.0,15208,12,16411,1,2
257,12.0,10708,13,16411,0,2
258,12.0,10461,14,16411,0,2
259,12.0,9820,14,16411,0,2
260,12.25,10937,15,16411,0,2
261,12.0,10569,15,16411,0,2
262,12.25,9737,15,16411,0,2
263,12.0,10105,16,16411,0,2
264,12.25,10041,16,16411,0,2
265,12.0,10466,17,16411,0,2
266,12.25,10397,18,16411,0,2
267,12.0,10147,18,16411,0,2
268,12.0,10264,19,16411,0,2
269,12.25,10368,19,16411,0,2
270,12.25,10414,20,16411,0,2
271,12.0,10040,20,16411,0,2
272,12.0,10549,20,16411,0,2
273,12.0,10046,21,16411,0,2
274,12.0,-37348,21,16411,0,2
275,12.0,10282,21,16411,0,2
276,12.0,10714,22,16411,0,2
277,12.0,11077,22,16411,0,2
278,12.0,10297,23,16411,0,2
279,12.0,10194,24,16411,0,2
280,12.25,10335,24,16411,0,0
281,12.0,9785,25,16411,0,0
282,12.0,10535,25,16411,0,0
283,12.5,13798,25,16411,1,1
284,12.0,11462,26,16411,0,0
285,12.0,9298,27,16411,0,0
286,12.0,10085,27,16411,0,0
287,12.0,10292,28,16411,0,0
288,12.0,10619,28,16411,0,0
289,12.5,9734,29,16411,0,0
290,12.0,10181,29,16411,0,0
291,12.0,11020,30,16411,0,0
292,12.0,-36534,30,16411,0,0
293,12.25,11747,31,16411,1,1
294,12.0,10544,31,16411,0,1
295,12.0,10587,31,16411,0,1
296,12.0,9995,33,16411,0,1
297,12.0,10253,33,16411,0,1
298,12.25,10149,33,16411,0,0
299,12.0,10453,34,16411,0,0
300,12.0,14343,35,16411,1,18
301,12.0,10164,35,16411,0,18
302,12.0,10729,36,16411,0,0
303,12.0,9909,36,16411,0,0
304,12.0,10287,36,16411,0,0
305,12.0,12806,37,16411,1,32
306,12.5,10193,37,16411,0,0
307,12.0,10621,38,16411,0,0
308,12.0,10308,39,16411,0,0
309,12.0,11963,39,16411,0,0
310,12.5,10088,40,16411,0,0
311,12.25,10019,40,16411,0,0
312,12.25,10221,41,16411,0,0
313,12.0,10215,42,16411,0,0
314,12.0,9196,42,16411,0,0
315,12.0,10958,42,16411,0,0
316,12.25,9812,43,16411,0,0
317,12.0,10093,44,16411,0,0
318,12.25,9595,44,16411,0,0
319,12.0,10105,45,16411,0,0
320,12.0,10411,45,16411,0,0
321,12.25,13068,46,16411,0,7
322,12.0,11220,46,16411,0,0
323,12.0,15935,47,16411,1,1
324,12.0,10693,48,16411,0,1
325,12.0,10144,49,16411,0,1
326,12.0,10094,49,16411,0,1
327,12.0,9997,50,16411,0,1
328,12.5,10311,51,16411,0,0
329,12.25,10072,52,16411,0,0
330,12.0,10170,52,16411,0,0
331,12.0,10768,53,16411,0,0
332,12.0,-36286,54,16411,0,0
333,12.0,10295,54,16411,0,0
334,12.25,11319,55,16411,1,1
335,12.25,16108,55,16411,1,9
336,12.0,10192,55,16411,0,9
337,12.0,10570,56,16411,0,9
338,12.25,11416,56,16411,0,0
339,12.0,10748,56,16411,0,0
340,12.0,10557,57,16411,0,0
341,12.0,10804,57,16411,0,0
342,12.0,10802,58,16411,0,0
343,12.25,9544,58,16411,0,0
344,12.25,9691,58,16411,0,0
345,12.25,-36897,59,16411,0,0
346,12.0,10370,60,16411,0,0
347,12.0,10995,60,16411,0,0
348,12.0,9838,61,16411,0,0
349,12.25,9760,61,16411,0,0
350,12.0,10883,62,16411,0,0
351,12.5,11170,62,16411,0,0
352,12.0,10187,62,16411,0,0
353,13.0,-36992,63,16411,0,0
354,12.25,10513,63,16411,0,0
355,12.0,14275,64,16411,1,9
356,12.25,10878,64,16411,0,0
357,12.0,10069,65,16411,0,0
358,12.0,10068,65,16411,0,0
359,12.0,9728,65,16411,0,0
360,12.0,10550,66,16411,0,0
361,12.0,11106,66,16411,0,0
362,12.0,10499,67,16411,0,0
363,12.0,10015,67,16411,0,0
364,12.0,10239,68,16411,0,0
365,12.25,10140,68,16411,0,0
366,12.0,10611,68,16411,0,0
367,12.0,10789,69,16411,0,0
368,12.0,10195,70,16411,0,0
369,12.0,10073,70,16411,0,0
370,12.0,10824,70,16411,0,0
371,12.0,10632,70,16411,0,0
372,12.0,10808,71,16411,0,0
373,12.0,14690,71,16411,0,1
374,12.0,10056,72,16411,0,1
375,12.0,9910,72,16411,0,1
376,12.0,10535,73,16411,0,1
377,12.0,9328,73,16411,0,1
378,12.0,12925,74,16411,0,0
379,12.0,10568,74,16411,0,0
380,12.0,10812,76,16411,0,0
381,12.0,11027,76,16411,0,0
382,12.75,9492,76,16411,0,0
383,12.0,10469,77,16411,0,0
384,12.0,10613,78,16411,0,0
385,12.75,11090,79,16411,1,1
386,12.0,10396,79,16411,0,1
387,12.25,10295,80,16411,0,1
388,12.0,10393,80,16411,0,1
389,12.0,13459,81,16411,0,7
390,12.25,9987,81,16411,0,7
391,12.0,9130,82,16411,0,7
392,12.0,10497,82,16411,0,7
393,12.0,10616,83,16411,0,7
394,12.0,10024,83,16411,0,7
395,12.25,13717,84,16411,0,3
396,12.0,9520,84,16411,0,3
397,12.25,-37107,85,16411,0,3
398,12.25,10814,85,16411,0,0
399,12.5,17232,86,16411,11,34
400,12.0,10401,86,16411,0,34
401,12.0,10305,87,16411,0,34
402,12.0,10848,87,16411,0,34
403,12.75,10755,88,16411,0,0
404,12.0,10417,88,16411,0,0
405,12.25,10096,89,16411,0,0
406,12.0,9812,90,16411,0,0
407,12.25,10577,90,16411,0,0
408,12.0,10167,91,16411,0,0
409,12.0,10845,91,16411,0,0
410,12.0,10146,92,16411,0,0
411,12.0,9854,92,16411,0,0
412,12.0,10171,93,16411,0,0
413,12.0,9924,93,16411,0,0
414,12.0,10160,93,16411,0,0
415,12.0,9499,94,16411,0,0
416,12.0,10213,94,16411,0,0
417,12.25,10366,95,16411,0,0
418,12.75,9896,95,16411,0,0
419,12.0,10812,97,16411,0,0
420,12.25,9700,97,16411,0,0
421,12.0,10394,99,16411,0,0
422,12.25,12834,99,16411,0,1
423,12.25,9712,99,16411,0,1
424,12.0,9541,100,16411,0,1
425,12.25,10063,101,16411,0,1
426,12.0,10561,101,16411,0,1
427,12.25,9883,102,16411,0,1
428,12.5,10065,102,16411,0,0
429,12.0,10130,103,16411,0,0
430,12.0,10099,104,16411,0,0
431,12.0,10083,104,16411,0,0
432,12.0,9916,104,16411,0,0
433,12.25,10310,104,16411,0,0
434,12.0,10040,105,16411,0,0
435,12.0,10446,106,16411,0,0
436,12.0,9876,107,16411,0,0
437,12.0,10416,107,16411,0,0
438,12.0,10350,108,16411,0,0
439,12.25,9976,109,16411,0,0
440,12.0,10437,110,16411,0,0
441,12.25,9779,110,16411,0,0
442,12.0,9845,110,16411,0,0
443,12.0,10326,111,16411,0,0
444,12.25,10016,111,16411,0,0
445,12.0,12792,112,16411,0,1
446,12.0,10640,112,16411,0,1
447,12.0,10253,113,16411,0,1
448,12.25,10195,114,16411,0,1
449,12.25,9171,114,16411,0,1
450,12.25,10399,115,16411,0,1
451,12.75,10905,115,16411,0,0
452,12.0,10306,116,16411,0,0
453,12.25,9804,116,16411,0,0
454,12.0,10299,117,16411,0,0
455,12.0,10086,117,16411,0,0
456,12.0,10147,118,16411,0,0
457,12.0,10018,118,16411,0,0
458,12.25,10365,119,16411,0,0
459,12.5,10321,119,16411,0,0
460,12.25,10795,120,16411,0,0
461,12.0,10220,120,16411,0,0
462,12.0,12613,120,16411,0,8
463,12.25,10117,121,16411,0,8
464,13.0,10933,121,16411,0,1
465,12.0,9875,122,16411,0,1
466,12.0,10658,122,16411,0,1
467,12.0,10772,122,16411,0,1
468,12.25,10118,123,16411,0,1
469,12.0,-36151,123,16411,0,1
470,12.0,13841,123,16411,0,0
471,12.25,10693,124,16411,0,0
472,12.0,13862,124,16411,0,7
473,12.0,10654,125,16411,0,7
474,12.25,11192,125,16411,0,0
475,12.0,10183,125,16411,0,0
476,12.0,10986,126,16411,0,0
477,12.0,9777,126,16411,0,0
478,12.0,11179,126,16411,0,0
479,12.25,10639,127,16411,0,0
480,12.25,10001,128,16411,0,0
481,12.5,16451,128,16411,1,2
482,12.0,10256,129,16411,0,2
483,12.25,10812,129,16411,0,2
484,12.0,10488,129,16411,0,2
485,12.0,10982,130,16411,0,2
486,12.25,-39402,130,16411,0,2
487,12.0,14194,131,16411,1,10
488,12.0,10565,131,16411,0,10
489,12.0,14864,132,16411,2,2
490,12.0,-38164,133,16411,0,2
491,12.0,10627,133,16411,0,2
492,12.0,13078,133,16411,0,30
493,12.0,10375,134,16411,0,30
494,12.0,10262,134,16411,0,30
495,12.25,10184,134,16411,0,30
496,12.25,9638,135,16411,0,30
497,12.25,10619,135,16411,0,30
498,12.0,15005,136,16411,0,1
499,12.0,10463,136,16411,0,1
500,12.25,9070,137,16411,0,1
501,12.0,10956,137,16411,0,1
502,12.0,10713,138,16411,0,1
503,12.0,10816,138,16411,0,1
504,12.0,13657,139,16411,0,8
505,12.75,12907,139,16411,1,18
506,12.0,10895,140,16411,0,0
507,12.0,14045,140,16411,0,9
508,12.0,13092,141,16411,0,0
509,12.0,17826,141,16411,1,32
510,12.0,-40619,141,16411,0,32
511,12.25,10592,142,16411,0,0
512,12.0,10575,142,16411,0,0
513,12.0,10198,142,16411,0,0
514,12.25,13401,143,16411,2,3
515,12.0,10624,143,16411,0,3
516,12.0,-38438,143,16411,0,3
517,12.0,10315,144,16411,0,3
518,12.0,10705,144,16411,0,3
519,12.25,10510,144,16411,0,3
520,12.0,11249,146,16411,0,3
521,12.0,9949,146,16411,0,3
522,12.25,10441,147,16411,0,3
523,12.0,10499,147,16411,0,3
524,12.25,9900,147,16411,0,3
525,12.25,10226,148,16411,0,3
526,12.25,9855,148,16411,0,3
527,12.25,15312,149,16411,1,20
528,12.0,10351,149,16411,0,20
529,12.0,10742,150,16411,0,20
530,12.0,-39035,151,16411,0,20
531,12.0,11314,151,16411,0,20
532,12.0,13851,152,16411,0,9
533,12.25,13898,152,16411,1,9
534,12.0,10479,152,16411,0,9
535,12.0,14330,152,16411,0,9
536,12.0,10946,153,16411,0,9
537,12.25,10316,153,16411,0,9
538,12.0,10389,154,16411,0,9
539,12.0,13726,154,16411,0,1
540,12.25,10411,155,16411,0,0
541,12.25,8829,155,16411,0,0
542,12.0,10481,155,16411,0,0
543,12.25,13669,156,16411,1,2
544,12.0,10201,156,16411,0,2
545,12.25,-36705,157,16411,0,2
546,12.0,10557,157,16411,0,2
547,12.0,14161,158,16411,1,1
548,12.0,10277,158,16411,0,1
549,12.0,12905,158,16411,0,0
550,12.25,-36392,159,16411,0,0
551,12.25,10364,159,16411,0,0
552,12.0,10090,160,16411,0,0
553,12.0,11127,160,16411,0,0
554,12.0,10897,160,16411,0,0
555,12.0,10068,161,16411,0,0
556,12.0,14048,161,16411,0,1
557,12.0,10136,161,16411,0,1
558,12.25,14107,162,16411,0,9
559,12.25,10530,163,16411,0,0
560,12.0,13627,164,16411,1,1
561,12.0,10513,165,16411,0,1
562,12.0,10078,165,16411,0,1
563,12.0,10804,165,16411,0,1
564,12.0,-15219,167,16411,0,1
565,12.0,11505,167,16411,0,1
566,12.0,-40001,168,16411,0,1
567,12.25,10210,168,16411,0,1
568,12.25,13523,169,16411,0,0
569,12.0,10343,170,16411,0,0
570,12.0,10455,170,16411,0,0
571,12.0,14594,171,16411,10,10
572,12.25,10653,171,16411,0,0
573,12.0,10124,172,16411,0,0
574,12.0,10426,173,16411,0,0
575,12.0,10469,173,16411,0,0
576,12.0,15082,174,16411,0,9
577,12.25,10040,175,16411,0,9
578,12.0,12903,175,16411,0,1
579,12.0,10007,176,16411,0,1
580,12.5,13608,176,16411,0,1
581,12.0,10783,177,16411,0,1
582,12.25,9383,177,16411,0,1
583,12.0,10696,178,16411,0,1
584,12.25,10947,178,16411,0,0
585,12.0,9954,179,16411,0,0
586,12.0,15205,179,16411,0,9
587,12.25,11211,180,16411,0,0
588,12.0,10344,181,16411,0,0
589,12.0,-37067,181,16411,0,0
590,12.0,10464,181,16411,0,0
591,12.0,9924,182,16411,0,0
592,12.0,11172,182,16411,0,0
593,12.0,8951,182,16411,0,0
594,12.0,9857,183,16411,0,0
595,12.0,14103,183,16411,2,4
596,12.0,9793,184,16411,0,4
597,12.0,10635,184,16411,0,4
598,12.0,13016,185,16411,0,0
599,12.0,10398,185,16411,0,0
600,12.0,9725,186,16411,0,0
601,12.0,14447,186,16411,0,2
602,12.25,10874,186,16411,0,0
603,12.25,9334,187,16411,0,0
604,12.75,9696,187,16411,0,0
605,12.25,10564,188,16411,0,0
606,12.25,-33493,188,16411,0,0
607,12.25,10825,189,16411,0,0
608,12.5,14395,189,16411,1,18
609,12.0,11057,190,16411,0,0
610,12.0,10469,191,16411,0,0
611,12.0,10756,191,16411,0,0
612,12.25,13449,191,16411,30,31
613,12.0,10395,192,16411,0,31
614,12.0,10553,192,16411,0,31
615,12.0,10732,192,16411,0,31
616,12.0,10093,192,16411,0,31
617,12.0,16360,193,16411,2,11
618,12.0,10444,194,16411,0,11
619,12.0,10397,194,16411,0,11
620,13.0,10701,194,16411,0,1
621,12.0,10042,195,16411,0,1
622,12.0,10249,196,16411,0,1
623,12.0,10580,197,16411,0,1
624,12.0,10474,198,16411,0,1
625,12.25,13669,198,16411,1,1
626,12.25,9626,200,16411,0,1
627,12.0,10498,200,16411,0,1
628,12.25,13333,200,16411,29,29
629,12.0,10542,201,16411,0,29
630,12.0,9794,202,16411,0,29
631,12.0,10209,202,16411,0,29
632,12.0,12164,203,16411,0,29
633,13.0,9899,204,16411,0,0
634,12.0,10016,204,16411,0,0
635,12.0,9333,205,16411,0,0
636,12.0,11008,205,16411,0,0
637,12.0,10636,207,16411,0,0
638,12.25,-40429,208,16411,0,0
639,12.0,9839,209,16411,0,0
640,12.0,10231,209,16411,0,0
641,12.25,9834,210,16411,0,0
642,12.0,9585,210,16411,0,0
643,12.0,13051,211,16411,18,18
644,12.0,10096,211,16411,0,18
645,12.0,13713,212,16411,0,0
646,12.0,10254,212,16411,0,0
647,12.25,12706,213,16411,0,0
648,12.25,10192,214,16411,0,0
649,12.0,10485,215,16411,0,0
650,12.0,10485,215,16411,0,0
651,12.0,10634,216,16411,0,0
652,12.25,13938,216,16411,1,3
653,12.0,10834,216,16411,0,3
654,12.5,10311,217,16411,0,0
655,12.25,15132,218,16411,0,9
656,12.0,9821,218,16411,0,9
657,12.5,10265,219,16411,0,0
658,12.25,9417,219,16411,0,0
659,12.0,10035,220,16411,0,0
660,12.0,10420,221,16411,0,0
661,12.5,9446,221,16411,0,0
662,12.0,10338,222,16411,0,0
663,12.5,9736,222,16411,0,0
664,12.0,10308,223,16411,0,0
665,12.0,10210,223,16411,0,0
666,12.0,10477,224,16411,0,0
667,12.0,13804,225,16411,0,0
668,12.0,10268,226,16411,0,0
669,12.25,10113,226,16411,0,0
670,12.0,9939,226,16411,0,0
671,12.5,15302,227,16411,1,2
672,12.0,10430,228,16411,0,2
673,12.0,-39115,228,16411,0,2
674,12.0,9480,228,16411,0,2
675,12.0,10384,229,16411,0,2
676,12.0,10479,231,16411,0,2
677,12.75,10241,231,16411,0,0
678,12.0,10868,231,16411,0,0
679,12.0,10831,317,16422,0,0
680,12.75,15335,317,16422,0,30
681,12.0,10170,317,16422,0,30
682,12.0,13973,318,16422,1,30
683,12.0,10532,318,16422,0,30
684,12.25,10188,319,16422,0,30
685,12.0,10155,319,16422,0,30
686,12.5,10819,320,16422,0,0
687,12.0,9992,320,16422,0,0
688,12.0,10997,320,16422,0,0
689,12.5,11018,321,16422,0,0
690,12.25,10566,322,16422,0,0
691,12.5,-38613,322,16422,0,0
692,12.0,11930,322,16422,0,0
693,12.0,10396,323,16422,0,0
694,12.25,10659,323,16422,0,0
695,12.0,10668,323,16422,0,0
696,12.5,14373,324,16422,2,20
697,12.25,9930,324,16422,0,20
698,12.0,-37328,325,16422,0,20
699,12.0,-35736,326,16422,0,20
700,12.25,9898,327,16422,0,20
701,12.0,10715,327,16422,0,20
702,12.25,9619,327,16422,0,20
703,12.0,-33455,328,16422,0,20
704,12.0,9496,328,16422,0,20
705,12.0,9833,329,16422,0,20
706,12.25,9954,330,16422,0,20
707,12.0,10380,331,16422,0,20
708,12.0,14115,331,16422,0,1
709,12.0,10987,332,16422,0,1
710,12.0,10303,332,16422,0,1
711,12.0,12275,333,16422,0,0
712,12.0,10827,333,16422,0,0
713,12.0,10154,334,16422,0,0
714,12.0,-39405,334,16422,0,0
715,12.0,10791,335,16422,0,0
716,12.0,10574,335,16422,0,0
717,12.0,9797,336,16422,0,0
718,12.0,10456,336,16422,0,0
719,12.0,9677,338,16422,0,0
720,12.0,-38153,338,16422,0,0
721,12.0,10954,339,16422,0,0
722,12.0,13812,339,16422,1,31
723,12.0,15491,340,16422,1,9
724,12.0,11099,340,16422,0,9
725,12.0,9768,340,16422,0,9
726,12.0,10681,341,16422,0,9
727,12.0,11111,342,16422,0,9
728,12.0,14331,343,16422,0,1
729,12.75,10976,343,16422,1,1
730,12.0,9867,344,16422,0,1
731,12.0,9867,345,16422,0,1
732,12.0,10778,345,16422,0,0
733,12.0,10557,346,16422,0,0
734,12.0,14027,346,16422,0,1
735,12.5,14187,346,16422,1,18
736,12.0,9567,347,16422,0,18
737,12.25,-35786,347,16422,0,18
738,12.25,10030,348,16422,0,18
739,12.25,10965,349,16422,0,0
740,12.0,10396,350,16422,0,0
741,12.0,10783,350,16422,0,0
742,12.25,10565,350,16422,0,0
743,12.0,10728,351,16422,0,0
744,12.0,10412,351,16422,0,0
745,12.0,14415,351,16422,1,9
746,12.5,9830,352,16422,0,0
747,12.0,10115,352,16422,0,0
748,12.25,10497,353,16422,0,0
749,12.25,10363,354,16422,0,0
750,12.25,10267,355,16422,0,0
751,12.25,10577,355,16422,0,0
752,12.0,13251,356,16422,0,1
753,12.0,13536,356,16422,0,8
754,12.0,-33404,356,16422,0,8
755,12.0,11061,357,16422,0,0
756,12.25,10554,357,16422,0,0
757,12.75,10383,358,16422,0,0
758,12.0,9927,358,16422,0,0
759,12.0,10492,359,16422,0,0
760,12.0,13130,0,16422,0,0
761,12.0,10675,0,16423,0,0
762,12.0,10695,1,16423,0,0
763,12.0,10473,1,16423,0,0
764,12.0,10623,2,16423,0,0
765,12.0,10354,2,16423,0,0
766,12.25,9180,3,16423,0,0
767,12.25,10426,3,16423,0,0
768,12.25,10448,4,16423,0,0
769,12.0,10333,5,16423,0,0
770,13.0,9541,5,16423,0,0
771,12.0,11017,7,16423,0,0
772,12.5,9863,7,16423,0,0
