,0,1,2,3,4,5
71,1.0,-3536,216,40021,0,0
72,0.25,-1339,93,40023,0,0
73,0.25,-1467,241,40023,0,0
74,0.25,-928,334,40023,0,0
75,0.5,519,164,40024,0,0
76,0.25,-2116,224,40024,0,0
77,0.25,-930,82,40025,0,0
78,0.25,2555,346,40025,0,0
79,0.25,-869,33,40026,0,0
80,0.5,-1873,214,40027,0,0
81,0.25,-3723,217,40027,0,0
82,0.75,2104,313,40028,0,0
83,0.25,748,65,40029,0,0
84,0.25,-2311,133,40029,0,0
85,0.25,-1170,165,40029,0,0
86,0.25,-2389,245,40029,0,0
87,0.25,366,272,40029,0,0
88,0.25,672,9,40030,0,0
89,0.25,1702,149,40030,0,0
90,1.25,613,192,40030,0,0
91,0.25,-1171,46,40031,0,0
92,0.25,2073,197,40032,0,0
93,0.5,743,310,40032,0,0
94,0.75,1646,129,40033,0,0
95,0.25,-2271,236,40033,0,0
96,0.25,-2971,275,40033,0,0
97,0.5,3783,304,40033,0,0
98,0.25,-1114,359,40033,0,0
99,0.75,2455,92,40034,0,0
100,0.25,-2675,9,40035,0,0
101,1.0,1765,22,40035,0,0
102,0.0,-877,213,40035,486,0
103,0.25,669,346,40035,0,0
104,0.25,818,1,40036,0,0
105,0.5,-1967,27,40036,0,0
106,0.25,724,36,40036,0,0
107,0.75,863,137,40038,0,0
108,0.25,-3601,239,40038,0,0
109,0.5,-1529,311,40038,0,0
110,0.25,836,279,40039,0,0
111,0.25,-2349,143,40040,0,0
112,0.25,-3392,93,40041,0,0
113,1.5,-910,242,40041,0,0
114,0.25,530,82,40042,0,0
115,0.5,1193,91,40042,0,0
116,0.25,-1235,137,40042,0,0
117,0.25,539,293,40043,0,0
118,0.25,-2437,303,40043,0,0
119,1.25,-2758,338,40043,0,0
120,0.25,-1850,79,40044,0,0
121,0.75,1023,343,40044,0,0
122,0.25,-1740,93,40045,0,0
123,0.25,1373,63,40047,0,0
124,0.25,-1012,64,40047,0,0
125,0.25,668,15,40049,0,0
126,0.25,-1909,152,40049,0,0
127,0.75,-657,195,40049,0,0
128,0.25,907,228,40049,0,0
129,0.75,-1049,232,40049,0,0
130,0.75,-4506,248,40050,0,0
131,0.25,888,289,40050,0,0
132,0.25,-611,356,40050,0,0
133,0.25,649,229,40051,0,0
134,0.25,635,292,40051,0,0
135,0.25,-1184,298,40051,0,0
136,0.25,-741,143,40052,0,0
137,0.25,-1141,152,40054,0,0
138,0.25,1158,307,40054,0,0
139,0.75,-1167,344,40054,0,0
140,0.25,-409,15,40055,0,0
141,0.25,366,309,40055,0,0
142,0.75,1463,7,40056,0,0
143,0.25,-1134,27,40056,0,0
144,0.25,-1386,311,40056,0,0
145,0.25,808,341,40056,0,0
146,0.25,1811,23,40057,0,0
147,0.25,-1543,34,40057,0,0
148,0.25,1632,39,40057,0,0
149,0.25,1637,54,40057,0,0
150,0.25,2924,104,40057,0,0
151,0.25,1071,129,40057,0,0
152,0.25,-1645,2,40059,0,0
153,0.25,455,40,40059,0,0
154,0.5,2073,113,40059,0,0
155,0.25,-2092,169,40059,0,0
156,0.25,-2160,338,40059,0,0
157,0.25,-1554,19,40060,0,0
158,0.5,-713,36,40060,0,0
159,0.25,631,42,40060,0,0
160,0.5,1714,78,40060,0,0
161,0.25,754,237,40060,0,0
162,0.5,-2144,289,40060,0,0
163,0.5,-2647,356,40060,0,0
164,0.25,687,74,40061,0,0
165,0.75,2730,138,40061,0,0
166,1.5,1146,195,40061,0,0
167,0.25,-1718,250,40061,0,0
168,0.25,1023,281,40061,0,0
169,0.25,379,47,40062,0,0
170,0.25,-965,58,40062,0,0
171,0.5,-1989,221,40062,0,0
172,0.5,1250,68,40064,0,0
173,0.25,-745,338,40064,0,0
174,0.25,576,37,40065,0,0
175,0.25,-787,111,40065,0,0
176,0.25,1824,289,40065,0,0
177,0.25,1675,12,40066,0,0
178,0.25,-2456,114,40066,0,0
179,0.25,710,139,40066,0,0
180,0.25,-719,221,40066,0,0
181,0.5,445,310,40066,0,0
182,1.0,2305,42,40067,0,0
183,0.5,-844,66,40067,0,0
184,0.25,726,75,40067,285,285
185,0.25,446,217,40067,0,0
186,0.75,-3111,227,40069,0,0
187,0.25,819,140,40070,0,0
188,0.25,1783,195,40070,0,0
189,0.5,1261,217,40070,0,0
190,0.5,1776,243,40070,0,0
191,0.5,1078,118,40071,0,0
192,0.25,958,77,40072,0,0
193,0.25,2899,86,40072,0,0
194,0.25,-1898,339,40072,0,0
195,0.25,-3413,70,40073,0,0
196,0.25,2990,169,40073,0,0
197,1.5,1025,50,40075,0,0
198,1.5,1891,305,40075,0,0
199,0.5,979,315,40075,0,0
200,0.25,-835,329,40076,0,0
201,0.25,3042,79,40077,0,0
202,0.25,874,198,40077,0,0
203,0.25,789,245,40077,0,0
204,0.5,752,327,40077,0,0
205,0.25,-1087,40,40078,0,0
206,0.25,-775,107,40078,0,0
207,0.25,2290,229,40078,0,0
208,0.25,1285,131,40079,0,0
209,0.75,-1228,2,40080,0,0
210,0.25,-2168,126,40080,0,0
211,1.5,1222,229,40080,0,0
212,0.25,3745,257,40080,0,0
213,0.25,599,258,40080,0,0
214,0.5,-2274,262,40080,0,0
215,0.5,-766,98,40081,0,0
216,0.5,543,136,40082,0,0
217,0.75,-1910,276,40082,0,0
218,0.25,1159,334,40082,0,0
219,0.25,1779,38,40083,0,0
220,0.25,1003,138,40083,0,0
221,0.5,1452,213,40083,0,0
222,0.5,-547,324,40084,0,0
223,0.25,1917,330,40084,0,0
224,0.5,-1265,11,40085,0,0
225,0.25,-1704,18,40087,0,0
226,0.25,-645,186,40087,0,0
227,0.25,379,272,40087,0,0
228,0.25,1041,328,40088,0,0
229,0.25,-1682,345,40088,0,0
230,1.25,-2995,100,40089,0,0
231,0.25,1804,92,40092,0,0
232,0.25,-482,213,40092,0,0
233,0.25,2391,195,40093,141,141
234,0.25,-1077,240,40093,0,0
235,1.0,-1609,21,40094,0,0
236,0.25,-2490,70,40094,0,0
237,0.5,-1617,186,40094,0,0
238,0.25,-1393,234,40094,0,0
239,1.5,-2088,9,40095,0,0
240,0.25,-587,77,40095,0,0
241,1.25,-3587,83,40095,0,0
242,0.25,946,84,40095,0,0
243,0.25,391,125,40095,0,0
244,0.5,604,281,40097,0,0
245,0.5,2512,151,40098,0,1
246,0.25,-1419,311,40098,0,0
247,0.25,-4138,354,40098,0,0
248,0.5,-736,63,40099,0,0
249,0.25,555,120,40099,0,0
250,0.5,3015,264,40099,0,0
251,0.25,730,94,40100,0,0
252,0.25,2268,297,40100,0,0
253,0.25,2041,56,40101,0,0
254,0.75,1114,153,40101,0,0
255,0.25,-1430,174,40101,0,0
256,0.25,409,312,40101,0,0
257,0.25,2607,41,40102,0,0
258,1.0,652,294,40103,0,0
259,0.5,2809,11,40105,0,0
260,0.25,-424,58,40105,0,0
261,0.25,422,67,40105,0,0
262,0.25,-3108,194,40105,0,0
263,0.25,-645,233,40105,0,0
264,0.25,1210,294,40105,0,0
265,0.25,3601,356,40105,0,0
266,0.25,-534,195,40107,0,0
267,0.5,-1653,262,40107,0,0
268,0.25,-1738,8,40108,0,0
269,0.5,1310,236,40109,0,0
270,0.25,1409,317,40109,0,0
271,0.25,-525,46,40110,0,0
272,0.25,1202,98,40110,0,0
273,0.25,594,146,40110,0,0
274,0.5,570,173,40110,0,0
275,0.5,628,299,40111,0,0
276,0.75,-3008,7,40112,0,0
277,0.25,908,321,40112,0,0
278,0.25,1363,342,40112,0,0
279,1.5,-1997,192,40113,0,0
280,0.75,724,275,40113,0,0
281,1.25,798,94,40114,0,0
282,0.25,-3050,294,40114,0,0
283,0.25,-716,68,40115,0,0
284,0.25,-894,171,40115,0,0
285,0.5,-3076,217,40115,0,0
286,0.25,544,195,40116,0,0
287,0.25,-1335,218,40116,0,0
288,1.0,1181,323,40116,0,0
289,0.25,-2537,47,40117,0,0
290,0.25,-1444,169,40117,0,0
291,0.25,-1720,234,40117,0,0
292,0.25,-554,316,40117,0,0
293,0.25,-1195,69,40118,0,0
294,0.25,-963,19,40119,0,0
295,0.25,2885,107,40119,0,0
296,0.25,404,261,40120,0,0
297,0.25,-1380,310,40120,0,0
298,0.25,1998,354,40120,0,0
299,0.25,553,72,40121,0,0
300,0.5,596,126,40121,0,0
301,0.5,-844,144,40121,0,0
302,0.25,-2119,192,40121,0,0
303,0.25,1209,293,40121,0,0
304,0.75,-1502,309,40121,0,0
305,0.25,-843,358,40121,0,0
306,0.25,357,114,40122,0,0
307,0.25,-721,160,40122,0,0
308,0.25,-405,323,40122,0,0
309,0.25,359,52,40123,0,0
310,1.5,-1324,34,40124,0,0
311,0.75,-5778,118,40124,0,0
312,1.5,1367,265,40125,1,1
313,0.75,-1324,36,40126,0,0
314,0.25,671,42,40126,0,0
315,0.25,600,186,40126,0,0
317,0.25,-1560,247,40126,0,0
318,0.25,-1394,349,40126,0,0
319,0.5,2763,76,40127,0,0
320,0.25,-601,81,40127,0,0
321,0.25,-535,196,40127,0,0
322,0.5,-1902,216,40127,0,0
323,1.25,-4576,308,40127,0,0
324,0.25,-1511,337,40127,0,0
325,0.25,-308,29,40128,0,0
326,0.25,-996,54,40128,0,0
327,0.25,2194,210,40128,0,0
328,0.25,-1380,227,40128,0,0
329,0.75,-1567,233,40128,0,0
330,0.5,-1527,267,40128,0,0
331,0.25,-1871,85,40129,0,0
332,1.25,-1955,126,40129,0,2
333,0.25,-3473,147,40129,0,0
334,0.25,-1927,161,40131,0,0
335,0.25,-2600,254,40131,0,0
336,0.75,-234,307,40131,0,0
337,0.25,1724,320,40131,0,0
338,0.25,651,103,40132,0,0
339,0.25,-1288,106,40132,0,0
340,0.5,407,114,40132,0,0
341,0.25,-2094,191,40132,0,0
342,0.25,-2155,194,40132,0,0
343,0.5,-754,257,40132,0,0
344,0.25,-2838,303,40132,0,0
345,0.25,733,308,40132,0,0
346,1.5,-978,25,40133,0,0
347,0.25,906,63,40133,0,0
348,0.25,758,106,40133,0,0
349,0.25,2333,118,40133,0,0
350,0.25,380,223,40133,0,0
351,0.25,-985,271,40133,0,0
352,0.25,2136,285,40133,0,0
353,1.0,-2170,12,40134,0,0
354,0.25,-2752,24,40134,0,0
355,0.25,287,171,40134,0,0
356,0.25,803,226,40134,0,0
357,1.25,-3547,345,40134,0,0
358,0.5,-978,3,40135,0,0
359,0.75,798,37,40135,0,0
360,0.5,-1364,52,40135,0,0
361,0.75,956,331,40136,0,0
362,1.5,1345,39,40137,0,0
363,1.0,-3143,160,40137,0,0
364,0.75,507,188,40137,0,0
366,0.25,1184,185,40138,0,0
367,0.25,-1481,202,40138,0,0
368,0.75,1118,271,40138,0,0
369,0.25,3008,3,40139,0,0
370,0.25,1091,38,40139,0,0
371,0.25,3072,68,40139,0,0
372,1.5,-1395,141,40139,0,0
373,0.25,926,350,40139,0,0
374,0.25,354,118,40140,0,0
375,0.25,688,121,40140,0,0
376,0.25,1038,134,40140,0,0
377,0.25,-2064,139,40140,0,0
378,0.25,2804,153,40140,0,0
379,0.25,532,163,40140,0,0
380,0.25,1134,179,40140,0,0
381,0.25,1350,200,40140,0,0
382,0.25,472,305,40140,0,0
383,0.75,-2835,317,40140,0,0
384,1.0,1255,346,40140,0,0
385,1.5,-1814,71,40141,0,0
386,0.5,760,259,40141,0,0
387,0.25,996,98,40143,0,0
388,0.5,1643,195,40143,31,31
389,0.25,3941,210,40143,0,0
390,0.75,-1221,267,40143,0,0
391,0.75,530,289,40143,0,0
392,0.25,-3550,71,40144,0,0
393,0.25,2804,76,40144,0,0
394,0.5,-720,247,40144,0,0
395,0.25,348,287,40144,0,0
396,0.25,-1820,20,40145,0,0
397,0.5,648,36,40145,0,0
398,0.25,2368,96,40145,0,0
399,0.75,1388,160,40145,0,0
400,0.25,-1550,316,40145,0,0
401,0.25,-602,325,40145,0,0
402,0.25,2522,359,40145,0,0
403,0.5,2512,66,40146,0,0
404,0.25,970,69,40146,0,0
405,0.5,-673,91,40146,0,0
406,0.25,4163,295,40146,0,0
407,0.25,1252,302,40146,0,0
408,0.25,-3152,334,40146,0,0
409,0.25,1088,331,40148,0,0
410,0.5,-1968,23,40149,0,0
411,1.0,-1216,73,40149,0,0
412,1.0,-2318,73,40149,0,0
413,0.25,1752,107,40149,0,0
414,0.75,874,136,40149,0,0
415,0.75,-1710,140,40149,0,0
416,0.5,3789,144,40149,0,0
417,0.25,-674,236,40149,0,0
418,0.5,-908,247,40149,0,0
419,0.5,-1988,306,40149,0,0
420,0.5,908,315,40149,0,0
421,0.25,-1300,337,40149,0,0
422,1.0,-854,54,40150,298,298
423,0.25,-711,60,40150,0,0
424,0.25,-1248,124,40150,0,0
425,0.75,-1024,146,40150,0,0
426,0.25,-1865,147,40150,0,0
427,0.5,-1212,227,40150,0,0
428,0.25,-1174,235,40150,0,0
429,0.5,-1266,257,40150,0,0
430,0.25,1954,275,40150,0,0
431,0.25,812,305,40150,0,0
432,0.5,-3915,24,40151,0,0
433,0.25,1333,161,40151,0,0
434,0.25,480,185,40151,0,0
435,1.75,-1802,200,40151,0,0
436,0.25,-1037,249,40151,0,0
437,0.5,1491,295,40151,0,0
438,0.25,1014,317,40151,0,0
439,0.5,-1150,6,40152,0,0
440,0.25,-1276,21,40152,0,0
441,1.0,565,183,40152,0,0
442,1.25,-892,49,40155,0,0
443,1.5,-1599,74,40155,0,0
444,0.75,2062,216,40155,0,0
445,0.5,2073,230,40155,0,0
446,0.25,-1493,269,40155,0,0
447,0.25,727,302,40155,0,0
448,0.25,-762,313,40155,0,0
449,0.75,-1603,110,40156,0,0
450,0.75,-2103,132,40156,0,0
451,0.25,1292,175,40156,0,0
452,0.75,-429,177,40156,0,0
453,0.25,-929,212,40156,0,0
454,0.25,-1294,239,40156,0,0
455,0.25,562,258,40156,0,0
456,0.75,1037,273,40156,0,0
457,0.25,3238,276,40156,0,0
458,0.5,956,1,40157,0,0
459,0.25,745,91,40157,0,0
460,0.25,1461,100,40157,0,0
461,0.75,-1428,181,40157,0,0
462,0.25,-4546,208,40157,0,0
463,0.5,2748,79,40158,0,0
464,0.25,-716,148,40158,0,0
465,0.25,843,153,40158,0,0
466,0.5,-2420,63,40159,0,0
467,1.75,-1940,139,40159,0,0
468,0.75,-2382,322,40159,0,0
469,0.25,705,208,40160,0,0
470,0.0,1194,332,40160,99,0
471,0.5,-1605,341,40160,0,0
472,1.0,1415,352,40160,0,0
473,0.5,-3397,21,40161,0,0
474,0.25,-1247,33,40161,0,0
475,0.25,-3941,94,40161,0,0
476,2.75,-1821,102,40161,0,0
477,0.25,-1856,115,40161,0,0
478,0.5,384,126,40161,0,0
479,0.25,-1121,153,40161,0,0
480,0.25,-3377,165,40161,0,0
481,2.25,-1573,275,40161,0,0
482,0.75,-1397,317,40161,0,0
483,0.25,2265,319,40161,0,0
484,0.5,-1367,357,40161,0,0
485,0.25,-1036,359,40161,0,0
486,0.75,1679,7,40162,0,0
487,0.25,1253,106,40162,0,0
488,0.25,-788,118,40162,0,0
489,0.25,-2532,175,40162,0,0
490,0.25,2327,243,40162,0,0
491,0.25,-866,248,40162,0,0
492,0.5,-798,325,40162,0,0
493,0.25,3043,344,40162,0,0
494,0.25,1328,347,40162,0,0
495,0.25,1196,24,40163,0,0
496,0.25,-3018,50,40163,0,0
497,0.25,640,91,40163,0,0
498,0.0,694,122,40163,370,0
499,0.25,599,197,40163,0,0
500,1.5,1204,326,40163,0,0
501,0.25,-4014,114,40164,0,0
502,0.25,-1683,123,40164,0,0
503,0.25,-2372,148,40164,0,0
504,0.25,1235,191,40164,0,0
505,1.25,-1743,291,40165,0,0
506,1.0,-2880,104,40166,0,0
507,0.75,-2326,138,40166,0,0
508,0.5,-4117,150,40166,0,0
509,1.0,-2944,199,40166,0,0
510,0.25,-712,266,40166,0,0
511,0.75,-1845,342,40166,0,0
512,0.25,-971,354,40166,0,0
513,0.25,-1260,33,40167,0,0
514,0.25,-1131,39,40167,0,0
515,0.25,566,53,40167,0,0
516,1.25,1129,130,40167,0,0
517,0.25,-2527,240,40167,0,0
518,1.5,408,328,40167,0,0
519,0.5,826,12,40168,0,0
520,0.25,-2453,31,40168,0,0
521,0.75,-2509,50,40168,0,0
522,0.25,-1030,62,40168,0,0
523,0.25,424,68,40168,0,0
524,0.25,-2280,145,40168,0,0
525,0.25,-1421,207,40168,0,0
526,0.25,1285,246,40168,0,0
527,0.25,3593,259,40168,0,0
528,0.25,-4501,266,40168,0,0
529,0.5,1373,323,40168,0,0
530,0.25,-811,12,40169,0,0
531,1.0,1147,23,40169,0,0
532,0.75,2314,24,40169,0,0
533,0.25,1517,28,40169,0,0
534,0.5,-1352,51,40169,0,0
535,0.5,-1710,75,40169,0,0
536,0.5,1226,236,40169,0,0
537,1.75,-1764,55,40172,0,0
538,1.0,-2677,84,40172,0,0
539,0.25,1174,288,40172,0,0
540,0.25,-1159,307,40172,0,0
541,0.25,-2051,308,40172,0,0
542,0.75,-782,10,40173,0,0
543,0.25,-344,32,40173,0,0
544,1.5,-2663,224,40173,0,0
545,0.5,723,45,40174,0,0
546,0.25,-493,92,40174,0,0
547,0.25,-1353,113,40174,0,0
548,1.5,-896,180,40174,0,0
549,0.5,2229,268,40174,0,0
550,0.25,746,326,40174,0,0
551,0.25,-1020,347,40174,0,0
552,0.25,-1771,354,40174,0,0
553,0.5,1009,1,40175,0,0
554,0.25,1329,3,40175,0,0
555,0.25,821,65,40175,0,0
556,0.25,774,68,40175,0,0
557,0.25,759,111,40175,0,0
558,0.75,-1205,185,40175,0,0
559,0.5,2195,195,40175,0,0
560,0.75,595,215,40175,0,0
561,0.5,-923,262,40175,0,0
562,0.5,786,275,40175,0,0
563,0.75,-906,330,40175,0,0
564,1.0,-2717,330,40176,0,0
565,0.5,1089,47,40178,0,2
566,0.5,-2822,177,40178,0,0
567,1.0,806,298,40178,0,0
568,0.25,2064,7,40179,0,0
569,0.25,-1795,12,40179,0,0
570,0.25,774,62,40179,0,0
571,0.25,-1016,122,40179,0,0
572,0.25,986,193,40179,0,0
573,0.25,686,338,40179,0,0
574,0.25,1209,4,40180,0,0
575,0.25,664,95,40180,0,0
576,0.25,-1035,97,40180,0,0
577,0.25,1951,133,40180,0,0
578,0.25,397,182,40180,0,0
579,0.25,1124,319,40180,0,0
580,0.25,-2201,25,40181,0,0
581,0.75,-1097,151,40181,0,0
582,1.5,-1834,207,40181,0,0
583,0.25,-1480,256,40181,0,0
584,0.25,-1213,281,40181,0,0
585,0.25,690,101,40184,0,0
586,0.25,2864,172,40184,0,0
587,0.25,800,202,40184,0,0
588,1.0,953,261,40184,0,0
589,0.25,2458,292,40184,0,0
590,0.25,1172,295,40184,0,0
591,0.25,960,326,40184,0,0
592,0.25,754,51,40185,0,0
593,0.5,-1531,168,40185,0,0
594,0.5,-2142,236,40185,0,0
595,0.5,2340,241,40185,0,0
596,0.25,2638,256,40185,0,0
597,1.0,852,322,40185,0,22
598,0.25,1123,92,40186,0,0
599,0.25,471,110,40186,0,0
600,0.25,-325,140,40186,0,0
601,0.25,775,141,40186,0,0
602,1.0,-2130,227,40186,0,0
603,-0.24,1414,300,40186,0,0
604,0.5,-2195,42,40187,0,0
605,0.25,-1820,55,40187,0,0
606,0.25,1469,78,40187,0,0
607,0.25,-2996,130,40187,0,0
608,1.25,1194,132,40187,22,22
609,0.25,753,136,40187,0,22
610,0.25,1232,157,40187,0,0
611,0.5,784,201,40187,0,0
612,0.75,-2379,212,40187,0,0
613,0.25,-1389,243,40187,0,0
614,1.75,928,350,40188,0,0
615,0.75,-1234,28,40191,0,0
616,0.25,-2979,41,40191,0,0
617,0.5,-585,121,40191,0,0
618,1.75,-2962,150,40191,0,0
619,0.25,-1429,151,40191,0,0
620,1.5,-791,151,40191,0,0
621,0.25,-1262,201,40191,0,0
622,1.25,-1894,223,40191,0,0
623,0.25,1069,224,40191,0,0
624,0.25,-477,323,40191,0,0
625,0.75,1466,2,40192,0,0
626,0.5,-689,32,40192,0,0
627,0.25,-514,80,40192,0,0
628,0.25,-671,167,40192,0,0
629,0.25,632,214,40192,0,0
630,0.25,1357,260,40192,0,0
631,0.25,-1708,281,40192,0,0
632,0.5,618,11,40193,0,0
633,0.5,-4152,48,40193,0,0
634,0.25,-1822,82,40193,0,0
635,0.25,-2323,86,40193,0,0
636,0.25,871,90,40193,0,0
637,0.25,1003,305,40193,0,0
638,0.5,-1076,76,40194,0,0
639,0.75,-2929,129,40194,0,0
640,0.25,958,273,40194,0,0
641,0.25,1559,299,40194,0,0
642,1.0,699,198,40196,0,0
643,1.0,405,191,40197,0,0
644,0.25,-1987,200,40197,0,0
645,0.25,-987,207,40197,0,0
646,1.5,1303,215,40197,0,0
648,0.75,-1322,274,40197,0,0
649,0.25,885,68,40198,0,309
650,0.25,-3655,109,40198,0,0
651,0.25,-2012,163,40198,0,0
652,0.25,-2616,243,40198,0,0
653,0.5,-2778,336,40198,0,0
654,0.25,-1146,345,40198,0,0
655,0.25,-1058,52,40199,0,0
656,0.25,-3153,81,40199,0,0
657,0.25,-551,86,40200,0,0
658,0.5,-2152,210,40200,0,0
659,1.5,2653,28,40201,0,2
660,0.25,-1468,31,40201,0,2
661,0.75,-1025,109,40201,0,0
662,1.75,-950,248,40201,0,0
663,1.0,576,292,40201,0,0
664,0.5,-2553,86,40202,0,0
665,0.5,-881,101,40202,0,0
666,0.5,1023,150,40202,0,0
667,0.5,1226,68,40203,0,0
668,0.75,1191,89,40203,0,0
669,1.75,471,109,40203,0,0
670,0.25,837,253,40203,0,0
671,1.25,734,293,40203,0,0
672,0.5,834,349,40203,0,0
673,0.5,-863,354,40203,0,0
674,0.5,-2676,11,40204,0,0
675,0.25,597,42,40204,0,0
676,0.5,893,66,40204,0,0
677,0.5,1453,114,40204,0,0
678,1.5,-922,143,40204,0,0
679,0.25,-1410,221,40204,0,0
680,0.5,-483,270,40204,0,0
681,0.5,-748,311,40204,0,0
682,1.25,-1045,311,40204,0,0
683,0.25,-1136,314,40204,0,0
684,0.25,1322,27,40205,0,0
685,1.75,-1225,111,40205,0,0
686,0.25,1545,162,40205,0,0
687,0.75,580,219,40205,0,0
688,0.25,2209,230,40205,0,0
689,0.75,3499,271,40205,0,0
690,0.5,-3620,271,40205,0,0
691,0.25,-975,327,40205,0,0
692,1.25,2872,194,40207,0,0
693,0.25,514,125,40208,0,0
694,0.25,1817,135,40208,0,0
695,0.25,-774,156,40208,0,0
696,0.25,1000,182,40208,0,0
697,0.25,1417,286,40208,0,0
698,0.5,-2468,306,40208,0,0
699,0.25,-2970,320,40208,0,0
700,0.5,-1572,74,40209,0,0
701,2.0,825,122,40209,0,0
702,1.0,-3444,136,40209,0,0
703,0.5,-603,203,40209,0,0
704,0.5,1626,267,40209,0,0
705,0.5,-855,273,40209,0,0
706,0.5,-1683,298,40209,0,0
707,0.25,-1643,157,40210,0,0
708,1.25,-2303,196,40210,0,0
709,0.25,-1338,227,40210,0,0
710,0.25,1444,268,40210,0,0
711,0.5,-2657,277,40210,0,0
712,0.5,1304,294,40210,0,0
713,1.0,1192,19,40212,0,0
714,1.5,1252,82,40212,0,0
715,0.25,-677,203,40214,0,0
716,1.25,-2998,205,40214,0,0
717,0.75,-3194,222,40214,0,0
718,0.25,-873,339,40214,0,0
719,0.75,2679,1,40215,0,0
720,0.25,-2525,11,40215,0,0
721,0.75,-2901,73,40215,0,0
722,0.25,1759,81,40215,0,0
723,0.25,-4632,85,40215,0,0
724,0.5,2156,144,40215,0,0
725,0.25,2359,152,40215,0,0
726,0.25,2739,184,40215,0,0
727,0.5,-3415,202,40215,0,0
728,1.0,-1530,226,40215,0,0
729,0.75,-749,357,40215,0,0
730,0.25,-1562,15,40216,0,0
731,0.5,-1100,115,40216,0,0
732,0.25,968,166,40216,0,0
733,0.25,-1098,324,40216,0,0
734,0.25,1245,344,40216,0,1
735,0.25,2869,3,40217,0,0
736,0.5,1181,70,40217,0,0
737,1.5,-599,140,40217,0,0
738,0.25,2780,165,40217,0,0
739,0.5,520,171,40217,0,0
740,0.75,-4688,346,40217,0,0
741,1.0,-506,20,40218,0,0
742,0.75,-2265,34,40218,0,0
743,1.5,831,124,40218,0,0
744,0.25,-1446,204,40219,0,0
745,0.25,658,230,40219,0,0
746,0.25,2326,322,40219,0,0
747,0.25,-1187,14,40220,0,0
748,0.25,-1627,25,40220,0,0
749,0.25,805,60,40220,0,0
750,0.25,-1866,87,40220,0,0
751,0.75,-1004,99,40220,0,0
752,0.25,-1795,101,40220,0,0
753,1.25,-298,139,40220,0,0
754,0.25,-3779,200,40220,0,0
755,0.25,-2705,258,40220,0,0
756,1.0,590,339,40220,0,0
757,0.75,-2735,341,40220,0,0
758,1.0,-1850,11,40221,0,0
759,0.5,558,20,40221,0,0
760,0.25,725,27,40221,0,0
761,0.5,-2961,69,40221,0,0
762,1.25,-2709,85,40221,0,0
763,0.25,-3437,99,40221,0,0
764,0.5,951,149,40221,0,0
765,1.5,-2094,154,40221,0,0
766,0.25,683,230,40221,0,0
767,0.25,1393,283,40221,0,0
768,0.75,-1578,302,40221,0,0
769,0.25,-2161,329,40221,0,0
770,0.5,-1568,2,40222,0,0
771,0.25,1397,50,40222,0,0
