peak_amplitude,integral,phase_angle,cycle_number,rise_time,pulse_width,height,width,average,type
-81.6486818735467,9.1954340194809,-78.78745773002396,312.08138324386755,-81.2958132063134,-79.54486445346417,23695.0,23695.0,4300.018745143745,neg
-48.9427143386763,-46.21838041741375,-48.0195635005311,240.68291609300047,-48.83583501911314,-48.66642281726637,55481.0,55481.0,10169.064976689977,neg
-58.66031662166015,-52.24133807650912,-57.08181601458857,285.28436981651964,-58.69113773480214,-58.60976136895941,37699.0,37699.0,5316.925310800311,neg
-12.22770365049935,-12.028025904695113,-11.966578568309417,60.59540389054505,-12.14859792379134,-12.224497843249841,53512.0,52066.0,8406.970279720279,neg
-59.99894584789982,-10.528840949672718,-51.89376449192205,234.01754374007606,-57.45675569781352,-54.13923675276784,8922.0,8829.0,1505.745435120435,neg
-60.82808036927396,-52.50406702486811,-57.73081230965319,292.432687272266,-60.810296460940116,-60.5594311075308,25399.0,19764.0,4428.138209013209,neg
-71.61429996900517,16.672972379847675,-70.02343554559462,265.9337194122356,-70.73217322048833,-70.23678305699498,31636.0,31636.0,3438.926767676768,neg
-15.074124018823655,-14.63956233186078,-14.666261159360811,74.47049894240494,-15.025353595720246,-15.065197836639422,38989.0,38989.0,6713.023795648795,neg
-66.72564449651894,-69.35019676663434,-64.886627851079,334.29364189993794,-66.70516965293768,-66.62600313276792,39269.0,41754.0,6075.865827505827,neg
-74.17085758417724,119.42080276920846,-68.82077294137437,172.3824010619206,-74.4528128394504,-74.35876046612714,7496.0,7496.0,-901.667735042735,neg
-67.29245950322768,-53.15461832299085,-66.00489459692093,320.95239771900816,-67.27677281009389,-67.22365248577465,53030.0,53030.0,9387.214063714064,neg
-42.75117867977574,-42.27702537887084,-41.640531433312745,212.0065409576461,-42.62318303118284,-42.71462243450398,40634.0,41297.0,6577.813325563326,neg
-70.81898269408538,-46.28297640927484,-68.22173595348102,326.68022602421473,-70.77182042932326,-70.58471053804998,26890.0,44647.0,4964.099747474747,neg
-19.739857074495784,-18.06642739004946,-18.925320189817615,96.08303503982897,-19.63241654444194,-19.719013841024125,25996.0,25996.0,4542.112567987569,neg
-55.531160636555605,-49.46531459333424,-52.26179892026171,264.3085179694909,-52.91760599776941,-54.132637821569844,16138.0,18718.0,1778.5214646464647,neg
-58.79587403561424,-42.98491114295541,-56.86862139499593,273.9255951354415,-57.54803268746593,-57.72815587441006,46628.0,26979.0,6981.66686091686,neg
-60.578918021496975,42.60831553016348,-59.4028269119854,198.58333012747872,-60.67489247250914,-60.535008251650744,35266.0,35265.0,3930.7756410256407,neg
-53.26219337646014,-49.53589761922642,-51.907458154672156,259.91328994380444,-52.854785319612496,-52.352955473833354,43845.0,41900.0,6546.410268065269,neg
-60.781416867417164,-48.10608846250284,-58.40533849775213,288.74302725001144,-60.77022920411611,-60.67995421822313,25930.0,26526.0,5222.516414141414,neg
-80.63981552194065,39.90871689745339,-79.00637968830748,280.18190061921945,-80.13779195217833,-80.30663035424624,34790.0,34790.0,7616.2301864801875,neg
-39.40524126503702,-37.94342999905254,-38.74208982862277,194.84540099983244,-39.37863920807566,-39.37600069904445,64266.0,61523.0,10666.619852369853,neg
-78.80170028753443,-13.73425919629838,-77.46402906265983,326.12356083449697,-78.63748313530502,-77.48608915269953,50016.0,54766.0,5862.028069153069,neg
-80.9230713940636,36.03561725012286,-74.45623245508715,281.74780026372883,-81.25523170924487,-81.14888195545628,8944.0,13062.0,662.6882284382285,neg
-54.43514361191777,-73.37135077953556,-52.29686262944962,285.0723228902865,-52.7503042902255,-52.218661579158166,35635.0,34053.319347319346,771.4681429681428,neg
-33.62039641385524,-32.99102276057193,-32.35111845250607,166.10677328779224,-33.58226381559346,-33.56197184526547,29816.0,28244.0,4400.541666666667,neg
-68.4184571977464,-46.94532180289423,-66.95900504246461,319.07239129162525,-68.40862912331292,-68.34097812520699,46550.0,46550.0,7997.054584304584,neg
-41.13583505782017,-39.791384753108,-38.27553222898443,200.9116557811484,-40.66763234396935,-41.04127139726644,16749.0,15782.0,2145.9820745920747,neg
-59.79810917835266,-47.692743531725334,-58.70629027670938,285.7105433572815,-59.78977371686464,-59.72362665362943,55391.0,53167.0,9835.067793317794,neg
-66.00445391677144,-32.80677637089112,-64.19698350878672,294.73941480681725,-66.02407179760618,-65.70712921276163,34400.0,34400.0,7975.0981934731935,neg
-54.41429361167431,-50.502046967390385,-53.21360915567932,265.704553328314,-54.01721558059804,-53.55738801297193,47559.0,47559.0,8338.023539238538,neg
-73.96101277692709,5.026639001411097,-71.30357507171018,286.6185427633821,-73.99572538405654,-72.38486853209939,22005.0,22005.0,2115.6878399378397,neg
-61.59846478964556,-60.59386165386318,-60.207468835247184,305.2111623620436,-61.49549859291428,-61.31586849037342,46704.0,46704.0,8049.254176379177,neg
-44.584142235725615,-43.03232061768176,-42.641989257811666,218.9584537905357,-44.45259514239276,-44.24740653692395,26420.0,23962.0,3359.6921056721058,neg
-69.35362031664307,-0.3399661417118007,-67.01185911551032,275.54985995106927,-69.454799297668,-69.3896150795363,24315.0,24313.0,4895.734654234654,neg
-77.13278600351026,22.922009698894783,-75.32782728653582,284.08313356476197,-77.2792631593733,-77.26526681423736,32625.0,32625.0,8075.156565656565,neg
-58.847324119732704,-54.10804912372157,-56.16849662323955,286.3974470433362,-58.74921107954132,-58.524366097101165,24470.0,24679.0,3536.796911421912,neg
-61.53891548874234,-35.773662089112996,-58.35542141049121,274.74549001861607,-60.260443895004016,-58.81704713526538,19804.0,18463.0,3202.3619347319345,neg
-56.054945458320034,-59.30147599974073,-54.90521335452062,282.3401759750888,-56.07235392118374,-56.006187241323744,50901.0,50901.0,9658.106546231547,neg
-40.07138507951836,-38.7201134301826,-37.98610391613939,196.65520683794804,-39.96398417124019,-39.91362024086761,20749.0,20944.0,3109.7852564102564,neg
-58.21775287906799,-61.59972769044169,-55.465880427343265,291.0272827690107,-58.04184741614277,-57.70207435601505,23775.0,23957.0,2357.277972027972,neg
-73.22532630341745,-51.26030568599301,-71.6918154991217,341.7023914466635,-73.09488950619965,-72.4300544519315,47277.0,47275.0,7420.157051282051,neg
-35.24018648388848,-29.878316018176744,-30.755497794674653,166.16758055217437,-35.164626247224625,-35.12895400820986,9099.0,7828.168391608391,1452.1413986013986,neg
-59.59201813980571,34.40892556136765,-57.285862594407156,201.95291095911696,-59.78329066533142,-59.70066512094025,28954.0,18438.0,5119.21688034188,neg
-29.282551411079965,-26.782473962823165,-27.35665902702699,141.74738757146287,-29.10420614618007,-29.221497024352715,17511.0,15482.0,2437.5052564102566,neg
-62.920251655953855,-43.741092977999216,-61.800710944305884,294.2731260137113,-62.92604785347793,-62.88502258197429,54210.0,54210.0,8728.40705128205,neg
-19.402389083010092,-19.60593714355481,-18.015985415136555,95.48168816832518,-19.0594216029175,-19.397954923706205,14856.0,14857.0,2581.945971250971,neg
-81.15905556000263,42.6223833884623,-79.0641470706994,280.2029582869264,-81.3072864994636,-81.29485254522304,28548.0,28548.0,6305.093142968143,neg
-49.8696267819615,-78.25187514616897,-44.29570176691118,271.9047026941711,-49.77318511936026,-49.71431387976943,10142.0,10142.0,1605.210372960373,neg
-59.853346123653964,5.936658627939047,-57.0196816540101,229.72180801676723,-59.999704076413664,-58.785734790628595,38960.0,22380.0,5216.86421911422,neg
-67.79003961111825,240.35314274187442,-65.0626067257876,27.013049920517783,-67.88205923690286,-66.63148708858355,16176.0,24515.0,-817.3780108780107,neg
-7.030486372493894,233.04778735887297,-13.187894644826164,-198.5990653090069,-6.986490765121098,-7.24385026742505,13396.0,5359.0,-1395.54662004662,neg
-55.94795495015719,-47.57920624134945,-54.50903158767541,268.47841554263096,-55.50061618441396,-54.94160657903503,39689.0,39689.0,6826.535742035742,neg
-57.64511329794528,-43.647677486885556,-55.27950620920653,271.61824074410276,-57.622681210025256,-57.42326254003999,32899.0,24010.0,4765.7949689199695,neg
-57.32502352708375,-50.67723724247754,-55.08678014255132,274.21159396780115,-55.69105421287171,-55.431498842816616,33817.0,23256.0,1950.2099844599845,neg
-61.51168575533663,-55.21602560415878,-59.91760397256801,299.4267627813108,-61.45688105352999,-61.32456639571735,45358.0,40600.0,7961.807886557886,neg
-34.40476130811862,-31.361919622982587,-30.495476095331348,164.8690638881495,-34.33567766767085,-34.27122919404604,8824.12083916084,11463.0,1912.467703962704,neg
-57.9645708204694,75.86769546906827,-54.773568638630906,152.07578804851798,-57.761761878477465,-57.44358218000855,48653.0,41514.0,-2750.354700854701,neg
-64.31991681567905,-72.23400378448808,-62.81314391401221,327.80165201069303,-64.28031916863227,-64.1542683278814,44539.0,52167.0,7925.807886557886,neg
-6.887254421588911,271.5489769090826,-10.019541861630655,-241.1794096477364,-6.724090484669795,-6.7386804934567355,31827.0,25528.0,146.63442113442125,neg
-76.45621921947726,47.321106269732574,-73.3227777056626,253.4277081091347,-76.29193011065645,-74.67788734307086,17368.0,24854.0,6192.939393939395,neg
-75.11513434858854,20.2731417455014,-72.7613169835106,277.83759520672595,-75.18720332512224,-75.04708229500598,25560.0,25567.0,6191.6141219891215,neg
-73.31418639337261,-25.87445624591904,-71.4557558897089,315.49064643663166,-73.11363104185938,-71.73261686577172,35952.0,40496.0,7623.489801864802,neg
-65.3827602097088,-42.58215179577891,-63.02596680321797,301.5411636410802,-65.33491736531752,-65.21536746705685,27072.0,28286.0,4928.628399378399,neg
-75.4624043857973,-25.660333582501288,-73.29840034462157,324.3296937160753,-75.4111868560337,-74.4973685471217,35307.0,31490.0,4751.486305361305,neg
-57.35913955672749,-54.711858119475245,-55.40295938687528,281.36084874405964,-57.030949885634634,-56.85594179534705,34752.0,31940.0,5020.229118104118,neg
-54.673933723924286,-43.698826917504334,-52.757270074562236,258.81545565170984,-54.18311705483046,-53.50230788088861,28561.0,28558.79895104895,5152.709013209013,neg
-50.46837407039115,-62.43680286843451,-48.83487364797412,262.56465289089374,-50.486758930195734,-50.33784337389782,33130.5372960373,33138.0,6043.539044289045,neg
-7.123721688876997,-235.58844959948385,-0.4307663625799474,256.794782711965,-7.079162201607856,-6.572682859416368,15325.0,6616.0,1651.7187257187259,neg
-47.21081324984315,-69.02067604470612,-44.16973704837171,254.5142379432183,-47.10909098052752,-47.00392061976978,17379.0,17379.0,2468.350135975136,neg
-55.53940210916199,-49.65182872862986,-54.574778064485564,269.8928073352687,-55.24348710015072,-54.88331133284066,61629.0,63528.0,10411.145396270396,neg
-47.79357979269032,-79.42804733361274,-44.849587627258664,268.33980113198083,-48.15707321679233,-48.11151316162662,17949.0,29908.0,1345.979215229215,neg
-69.39449702250279,-57.434085215922536,-67.12353455379257,331.1550995076286,-69.0543254424174,-68.14865727299329,37327.0,32755.0,5637.0116550116545,neg
-60.84868882329462,-3.383211915004843,-58.11785697258021,243.92163311684314,-60.90522756746952,-60.66664783849392,20498.0,22237.0,6303.0108780108785,neg
-73.30537525804289,192.98810765540205,-67.38945398412758,94.96605850124169,-73.6777526697145,-73.58158424475872,8167.0,8261.0,1856.3658702408702,neg
-108.49757932998055,186.70657571619788,-107.5840877789219,246.68706706148305,-108.6618363983196,-108.65013927045868,67816.0,58664.0,18737.821775446777,neg
-34.675521206564945,-33.38280866769216,-34.027373289676625,171.31936249311164,-34.58760274576357,-34.646056583414484,58490.0,57347.0,9648.54355866356,neg
-74.06448420866931,0.9183372989743593,-72.36195984593743,292.3128228798824,-73.19224571591961,-73.61247040833025,43568.0,45674.0,6263.380730380731,neg
-76.59603519063744,60.79019907640576,-74.14642642755378,243.43382412327304,-76.76330369451624,-76.71825788697129,21486.0,21486.0,5444.453768453768,neg
-62.72231023481612,-47.12219758394584,-60.0910343619022,294.20485028508955,-62.38884581481702,-61.880462289608126,23712.65734265734,23712.465617715618,4082.4081196581196,neg
-49.17331568001914,-70.922847745063,-47.91433172858642,266.3464824240797,-49.200095413063515,-49.13589185734777,46116.0,43683.0,8000.2331002331,neg
-79.84619521755032,136.67258750866753,-77.06669475155368,177.92873535506305,-78.97965534221757,-78.70877755240893,14295.0,15151.0,743.868686868687,neg
-64.25716079270342,-44.17220169452196,-62.40033729465332,299.252937760166,-64.24894872433674,-64.1742892539504,33820.96037296037,33824.0,5887.032634032635,neg
-74.26468374595488,74.61335101067402,-71.26473272446934,216.2932058029276,-72.92418068129871,-72.45295966187851,16795.0,15023.0,786.0601204351206,neg
-67.00952457298486,-31.96480487558583,-65.42958610975373,296.7597541549216,-66.90193372812678,-65.45390486847057,37640.0,37638.0,2599.625582750583,neg
-56.23303975836199,-54.83342012928941,-54.10589995219447,277.29261431722836,-56.23384030228505,-55.886414175097386,26573.0,26575.0,4131.1925019425025,neg
-84.80139574165747,170.20173957743967,-82.66191621236571,166.3667264769901,-84.54046858143275,-84.56468551897393,24468.0,17692.0,8850.050407925408,neg
-63.390675156842654,-38.92940953894676,-61.56338463461428,288.94054413959367,-62.869087499873054,-62.18798730931703,30551.0,30553.0,2741.7942890442887,neg
-17.39619084765356,-15.2755019797193,-16.125756308344066,83.50907079490233,-17.330994129597503,-17.380627529587915,14204.049230769231,14204.026853146854,2839.8260606060608,neg
-64.89061103827294,-39.26893563678371,-63.00281759709934,296.8618886499171,-64.89395036782349,-64.80557400993762,37472.0,32714.0,6837.5116550116545,neg
-62.8629699460287,-34.89221868306116,-60.716442953816646,284.09496680788396,-62.85468908919806,-62.768646135779356,28414.0,28416.0,5381.010586635587,neg
-44.020659610556386,-44.02972425900404,-43.26109362652696,219.23054079426566,-43.932943640190906,-43.98611965798728,61164.0,63172.0,10085.918461538462,neg
-66.97020182533055,-48.86250289393186,-65.55843999700973,315.16043300639825,-66.93540644962837,-66.83388184049772,50760.0,48660.031468531466,8404.992132867133,neg
-38.183276931461855,-36.331808804420554,-37.146531243850205,187.94803401094137,-38.12016597944706,-38.16625105176176,38909.0,38909.0,6997.7233877233875,neg
-67.63994087321845,-44.83983005974032,-65.02698455587124,312.0905454050582,-67.674837845671,-66.90895207055742,30208.0,31324.0,1855.066142191142,neg
-68.74242981427454,250.16010307959178,-65.178387841596,20.11813869821734,-68.67152971700413,-67.68589440493449,10882.0,17108.0,4392.482323232323,neg
-15.110667487833451,-13.847722930007897,-14.368445018743992,73.49454411863046,-15.069458243373186,-15.098250438671911,21182.0,21183.01072261072,4044.6688616938613,neg
-61.45399258198977,-60.01610158547417,-60.12333065118672,304.31589276326895,-61.41412207551983,-61.308345869098645,49764.0,49764.0,9198.400835275836,neg
-81.38652297361722,161.00224889093056,-79.61254218373436,162.39390325750063,-81.32676070885444,-81.07032628222514,31153.0,32127.0,6099.271756021756,neg
-46.43246375690096,-44.995832008832494,-43.99027638904217,227.8839969966077,-46.26528124841018,-46.20014359342188,21644.0,19989.0,3547.151612276612,neg
-55.37893386255246,-45.48491025964812,-52.91849467815922,262.5501468141782,-54.74952977864316,-54.018278235175025,23535.0,23757.0,3480.500874125874,neg
-23.309516530233108,-21.785248556478724,-22.57384951439536,114.23787175208703,-23.285681149096057,-23.283576001883773,32532.0,32617.0,5565.47898989899,neg
-58.4394939417714,27.730972754192692,-56.28547115677268,204.16742902810756,-58.6227123457081,-58.55072433804798,19717.0,19717.0,4763.064005439005,neg
-78.81067165582479,106.80650259404841,-77.08766986038431,206.4400464812521,-78.55454581134777,-78.79366174774364,25705.0,25705.0,13762.820512820514,neg
-65.43274927169088,-64.20332934502044,-62.6176274067849,322.30208372248484,-65.41383878310067,-64.63453891588796,25821.0,26929.0,3422.894425019425,neg
-17.40408013846126,-15.529367655257722,-16.372836194119543,84.05065472406105,-17.36179258981275,-17.382578146409735,18391.0,18288.0,2988.844087024087,neg
-71.4945767714579,-40.71531966968112,-68.85496209029706,322.8280879585189,-71.28343414597262,-70.47979528111028,25972.0,25972.0,4731.149961149961,neg
-58.68581438629592,-20.0076646700908,-53.32750278518486,243.54667493568675,-56.937987949307704,-54.58770514480725,10303.0,10303.0,1990.522533022533,neg
-61.79321040347348,-38.83991137786536,-60.4773919571069,284.70213043335855,-61.81770627078397,-61.77391042412857,46093.0,46103.0,8068.471930846931,neg
-46.57143363860647,-58.74368197464338,-45.73686848784151,244.10765955700612,-46.56353532894509,-46.49214012696957,60429.0,60429.0,11231.196484071485,neg
-59.77151701374111,-39.93686457777982,-57.43045664082458,274.0330707811699,-58.967126533195504,-57.927106015629,27650.0,26392.0,4757.554195804196,neg
-56.04646431028295,-54.72447181050171,-54.0120888766937,276.5529931991173,-56.07715361766283,-55.6928145839762,30633.0,27946.0,5681.095668220668,neg
-88.75665001401444,204.26042445032877,-85.45844648351127,148.0211664701695,-89.10012761071035,-88.96636681226225,16356.0,16069.0,4651.125291375291,neg
-60.532354324045976,-32.85122278214998,-56.02938728896786,265.600825263016,-59.0187080903241,-57.16915277752819,13049.994755244756,13051.0,2331.9880536130536,neg
-40.30086596455004,-32.290369468469585,-37.605435847520845,190.63083160444063,-40.15935275518908,-40.274807568711125,15210.0,15210.0,3004.5581779331783,neg
-23.98501733439,-23.19383949975431,-23.269080922548202,118.30620869744615,-23.88126961596407,-23.97700132478959,36281.0,35215.0,5735.5006138306135,neg
-60.56337659247737,-47.28809131766201,-58.14586699741353,286.8792929044147,-60.53614055333717,-60.34581744352458,25261.0,25261.0,3484.2029914529917,neg
-55.337204665130834,-79.41089485933497,-51.95187868908205,297.100631094951,-55.28449088305088,-55.116161998352474,19034.0,19033.01223776224,3020.2812742812744,neg
-75.22922404399765,-25.892652887848847,-73.63360631489016,324.3493115593145,-75.19219293652324,-74.40163537605456,50121.0,51556.0,7414.873737373738,neg
-61.086595446679105,-58.31597449367622,-58.462592401097474,300.0314847626229,-61.12337391145521,-61.042948509714904,23788.0,36699.0,4781.645007770007,neg
-75.30013761922679,26.892012600099946,-73.87262170671357,272.14346396932274,-74.8412582966557,-75.02145894682668,39197.0,39197.0,10519.106254856255,neg
-68.7902211930263,-50.84594306973677,-67.30736751083379,323.64629631428335,-68.63472085262559,-68.06804368806092,49822.0,46728.0,6639.656662781662,neg
-62.75071674647713,-26.302464006865815,-57.12901317849902,265.2942532834089,-60.7658370170602,-58.34622233450689,10198.0,10198.0,2227.139277389277,neg
-64.09907342541595,-59.91747057099099,-60.793361907965966,312.8878658540519,-64.0844844384948,-63.99347551118414,20475.0,20477.0,2739.7384421134425,neg
-59.36929095204933,-32.78983250496971,-57.41667069848831,268.42259293969045,-59.444058891426764,-59.40273989275624,30941.0,28528.0,3327.6535547785547,neg
-70.1076564251208,-15.242694283948257,-69.08539057150006,293.699849140198,-69.58388850782232,-69.68021935180644,66389.0,58897.0,14680.457944832946,neg
-72.78812301141058,-43.58389984989765,-69.88816915309454,330.94008064346326,-72.65217149885306,-72.02771713020758,24833.0,24829.0,4952.05506993007,neg
-69.23997256937048,-10.188786525620722,-67.30093592316493,284.0761582168569,-69.29826290772125,-68.04820029097941,29340.0,29341.0,6799.661033411034,neg
-40.210872580216964,-35.52391379514614,-38.62927739468518,194.6148753236883,-40.11235839922406,-40.13845315441614,28046.0,27242.0,4620.5152486402485,neg
-24.016798910338725,-23.020161472497406,-22.672210352101153,117.63815992604528,-23.934151420863607,-23.9948377702444,18735.0,19206.0,3524.5615151515153,neg
-96.14412502165439,84.84581834327182,-94.98953293485376,298.89988530434533,-96.3254632174965,-96.2865824736124,53955.0,60798.0,13930.845182595183,neg
-66.40805020661288,-0.7985849846245586,-63.659844664699655,263.8370414462685,-66.5249747761578,-66.44558681417371,25476.0,20044.0,3940.1820124320125,neg
-64.01937710277798,13.384847435923742,-60.783139165444915,236.49701421170013,-62.272069437007694,-62.807275942393254,34294.0,15491.0,4083.1950271950277,neg
-53.879646865487985,-59.572660870549235,-51.186628841244456,268.3740319151218,-51.79265818035574,-51.94243715748435,22749.0,42891.0,2816.2082362082365,neg
-79.16309500878903,26.69073084612774,-76.94541239415884,287.7116981786348,-79.22769141125046,-79.06623021056406,27016.0,27016.0,6079.275641025641,neg
-76.50597337228011,-7.13615801733057,-75.09985880974467,310.4374230556724,-76.43536738017802,-75.26006547613913,44792.33566433567,44798.0,7957.762334887335,neg
-72.36048175055608,167.1496438684551,-67.58075659186692,118.09858818383374,-72.69094080328567,-72.61605290658008,9153.0,10010.0,2759.9675602175607,neg
-50.39885578872572,241.3547509075263,-49.83567218347777,-40.730673368810386,-50.24660981865313,-50.14293974785936,32951.0,24824.0,-4706.412975912976,neg
-77.56587409397441,63.53271450361401,-76.57240744391,245.24931060093823,-77.44176499124768,-77.2019785754202,50213.0,68304.0,11009.729895104894,neg
-41.53699826130576,-39.795717700167764,-40.736306365335565,204.87531006073655,-41.32347968257789,-41.4828080513495,57329.0,54129.0,9254.31898989899,neg
-24.95494067078354,-24.462627577329354,-23.926756100074936,123.00167852296913,-24.706000557346528,-24.951353617434812,29041.0,28982.0,4657.883935508936,neg
-66.20429864181321,-8.038831520716215,-64.48791798985994,268.74745197960107,-65.17099614363916,-64.84540768357247,35042.0,48595.0,5910.872377622378,neg
-64.55946090286093,-7.635356106591346,-61.60423086480765,263.032429132887,-64.6524118823626,-64.58096937626448,18759.0,18759.0,2483.464549339549,neg
-51.53475130310011,-41.89068430303469,-49.65074858988552,244.17625687634086,-50.95870506146306,-50.1413676188574,27223.0,27224.0,4739.33886946387,neg
-72.30583018177879,-49.301099674708865,-66.42550325229948,332.3068778794679,-72.21304755110694,-72.06139721957376,12170.0,17340.0,2501.2047397047395,neg
-50.24955969623629,-71.18273954026071,-47.64968637982953,269.569804554544,-50.27703653587631,-50.210782402341025,23951.0,21752.0,2431.2092074592074,neg
-13.535278186683803,-129.82644138898615,-12.79602770636185,183.35400803847227,-13.615438168265753,-13.580822588174742,148754.0,150008.0,72.7337801087803,neg
-50.21948628741814,-37.65654976781361,-45.7220397774324,232.81697662532227,-49.54647503393188,-49.67242575872623,10930.0,10930.0,2092.788947163947,neg
-68.32368462730905,-43.02164653266275,-64.12094803266884,310.84318416807326,-67.98248221320156,-67.39442276223099,19547.0,17919.0,2878.978146853147,neg
-29.112323658007604,-189.71260988749685,-27.779739130541255,304.4878396159593,-29.1807527061256,-28.702414233787838,61618.0,65076.0,3292.142191142191,neg
-76.19408426239461,-36.38295820843987,-70.97035931748107,336.01438453685887,-76.25390812978924,-76.21307461875428,14108.0,14108.0,2734.863247863248,neg
-46.46094752130395,-59.61573405013389,-45.648816715257865,244.53105421057856,-46.44103405461327,-46.3645218692696,78284.0,65848.0,8649.892288267289,neg
-28.61609966839023,-28.410187623920116,-28.10061438910011,142.3148225408267,-28.58824869605991,-28.599672163356313,61739.0,61247.0,10634.342268842269,neg
-86.66755748878074,129.92599873999654,-85.38334980049194,215.1672394481389,-86.60308143396264,-86.43924946490024,47765.0,36528.0,9520.415306915307,neg
-81.10210380423402,15.290682991984516,-78.76845682325522,306.54566871273033,-81.18777691650978,-80.77801416071591,29539.0,29539.0,5396.6887140637145,neg
-68.65299515583425,-57.28755302025062,-67.14209211359459,328.4042779267713,-68.09974274835585,-67.22189488873579,40273.0,54640.0,10813.64831002331,neg
-68.89550764846128,85.71175189142875,-64.92700292282113,186.38303283573038,-69.16613809153456,-69.10613606434217,24878.0,24711.0,2501.6913364413363,neg
-74.83593761619001,-22.941801117139253,-73.42888802801323,319.915693253434,-74.74764550871308,-73.96142098337866,50311.0,47903.0,7587.960664335665,neg
-39.88236405088293,-46.774479103773174,-38.13175107578807,204.12459924364836,-39.46890318190102,-39.8671018313032,28321.0,24443.0,4397.401072261072,neg
-62.657882504042135,-58.508726534962854,-61.39038315178348,307.8045791540723,-62.64960261923412,-62.59798434404971,50030.0,50030.0,8759.024766899767,neg
-54.73179934677444,-50.9295869801072,-53.58345456122157,267.4297605857392,-54.321818336777646,-53.863101360858394,51046.0,51966.0,8568.576923076924,neg
-63.21601273797295,-53.75438993207139,-61.41705841394413,304.5889838339571,-63.160123759493025,-63.04139899047561,39959.0,36275.0,6960.465714840714,neg
-82.65150257308338,5.053948366957559,-76.33212970206428,319.03675071050515,-82.67606594786461,-82.43100085445062,10948.0,10948.0,2633.3651903651903,neg
-65.3009656813918,-46.43409849117086,-59.33829662382011,297.38993870844683,-64.11780727893257,-62.19877063313159,10376.0,15855.0,2296.484557109557,neg
-64.55346319696483,-47.8269000856796,-61.826461397213556,303.3001109444069,-64.55794120448105,-64.53534506006808,26133.0,23955.0,4613.092268842269,neg
-61.60470810714866,-48.34687298831259,-59.93863592398807,292.98080861441395,-61.58989050765821,-61.50070108730642,37410.0,42060.0,7176.883255633255,neg
-87.77940692115769,65.40560502202342,-86.67010760931633,284.52532425329366,-87.6924000001958,-87.78901474464756,52115.0,52115.0,10245.282148407148,neg
-74.3190174484237,-20.659884438445545,-72.68510668009573,314.7691966378286,-73.39528914161522,-73.70989892924847,39700.0,44289.0,7318.327311577312,neg
-37.902093203500876,214.9276479120051,-36.28773005757243,-65.5157170265327,-37.68391153633206,-37.53819608806706,81730.0,93495.0,8437.991064491065,neg
-56.21765455483807,176.0285754432556,-55.604411300776285,48.31736300553281,-56.283577191690384,-56.2402954014837,138258.0,27282.0,9555.067501942502,neg
