,0,1,2,3,4,5
396,0.0,2091,33,26122,0,0
397,0.5,746,37,26122,0,0
398,0.0,1416,40,26122,0,0
399,0.25,-2524,40,26122,0,0
400,0.25,1998,41,26122,0,0
401,0.25,-1343,42,26122,0,0
402,1.0,601,55,26122,0,0
403,0.0,677,89,26122,0,0
404,0.25,904,90,26122,0,0
405,0.0,-4943,95,26122,0,0
407,1.5,7606,99,26122,51,137
408,0.25,1461,120,26122,0,15
409,0.0,-1134,127,26122,0,15
410,0.25,-1474,128,26122,0,15
411,0.0,461,131,26122,0,15
412,1.0,913,137,26122,0,0
413,0.25,-530,137,26122,0,0
414,0.25,682,143,26122,0,0
415,0.25,847,143,26122,0,0
416,0.0,1042,147,26122,0,0
417,0.25,-4641,154,26122,0,0
418,0.25,-876,162,26122,0,0
419,1.5,-3199,164,26122,0,0
420,0.5,1649,172,26122,0,0
421,1.5,-698,183,26122,0,0
422,0.0,-3394,185,26122,0,0
423,0.25,741,193,26122,0,0
424,0.5,-1855,195,26122,0,0
425,0.25,611,196,26122,0,0
426,0.5,-3698,197,26122,0,0
427,0.25,581,211,26122,0,0
428,0.25,-992,215,26122,0,0
429,0.5,-2287,222,26122,0,0
430,0.25,1067,229,26122,0,0
431,0.75,473,232,26122,0,0
432,0.75,-3216,239,26122,0,0
434,0.5,-1125,244,26122,0,0
435,1.75,2051,244,26122,0,0
436,0.25,998,245,26122,0,0
437,0.25,590,256,26122,0,0
438,0.0,2066,262,26122,0,0
439,0.5,512,266,26122,0,0
440,7.0,12041,286,26122,56,203
441,0.25,1542,288,26122,0,0
443,0.25,703,289,26122,0,0
444,0.25,1915,293,26122,1,1
445,0.5,1956,309,26122,0,0
446,0.0,-4122,3,26123,0,0
447,0.25,-1340,4,26123,0,0
448,0.0,1581,6,26123,0,0
450,3.5,-6751,279,26123,0,0
451,0.25,-2594,98,26128,0,0
452,0.5,610,130,26128,0,0
453,0.5,448,133,26128,0,0
454,0.5,1568,140,26128,0,0
455,0.25,747,141,26128,0,0
456,0.5,2753,141,26128,0,0
457,1.25,-1439,143,26128,0,0
458,0.25,2257,144,26128,0,0
459,0.75,3255,182,26128,0,0
460,1.25,3573,186,26128,0,0
461,0.25,2099,236,26128,0,0
462,3.5,4333,278,26128,49,49
463,0.75,-3006,288,26128,0,49
464,0.25,3445,294,26128,0,0
465,0.75,4269,296,26128,0,0
466,0.25,672,306,26128,0,0
467,0.5,580,1,26129,0,0
468,0.25,2489,3,26129,2,2
469,0.5,2550,6,26129,0,0
470,0.75,-1774,13,26129,0,0
471,0.5,538,15,26129,0,0
472,0.5,810,16,26129,0,0
473,1.0,1939,26,26129,0,0
474,0.25,-1133,27,26129,0,0
475,0.25,-2631,28,26129,0,0
476,0.25,-741,28,26129,0,0
477,0.5,2744,42,26129,0,0
478,1.5,-2757,43,26129,0,0
479,0.0,888,78,26129,0,0
480,1.0,1041,80,26129,0,0
481,0.0,2094,83,26129,0,1
482,0.0,2058,84,26129,0,0
483,0.0,516,87,26129,0,0
484,0.25,1155,92,26129,0,0
485,0.0,1961,97,26129,0,0
486,0.0,2424,100,26129,0,0
487,0.0,-386,101,26129,0,0
488,0.25,917,107,26129,0,0
489,0.0,2550,122,26129,0,0
490,0.0,-670,145,26129,0,0
491,0.25,1188,153,26129,0,0
492,0.0,772,155,26129,0,0
493,0.5,1434,164,26129,0,0
494,0.0,824,175,26129,0,0
495,0.25,1056,268,26129,0,0
496,0.25,776,273,26129,0,0
497,1.5,2886,275,26129,0,6
498,1.75,1746,300,26129,5,5
499,0.0,-731,330,26129,0,0
500,0.5,566,332,26129,0,0
501,0.0,2095,332,26129,0,0
502,0.5,607,354,26129,0,0
503,0.0,-2065,359,26129,0,0
504,0.0,-2148,5,26130,0,0
505,0.25,-1894,6,26130,0,0
506,0.25,568,9,26130,0,0
507,0.25,1470,15,26130,0,0
508,0.25,4679,31,26130,0,0
509,0.25,-1335,34,26130,0,0
510,0.0,762,35,26130,0,0
511,0.0,2213,37,26130,0,0
512,0.0,512,38,26130,204,204
513,1.5,-2073,40,26130,0,1
514,0.0,1379,41,26130,0,0
515,1.5,-1278,93,26130,0,0
516,3.5,6630,119,26130,0,136
517,1.25,-3586,124,26130,0,136
518,1.25,3572,144,26130,0,0
519,0.5,-1394,171,26130,0,0
520,1.0,-3253,245,26130,0,0
521,3.0,4670,289,26130,6,11
522,2.25,2414,296,26131,0,0
523,5.5,12756,289,26132,3,55
524,4.5,6498,96,26133,0,136
525,2.75,-3858,295,26133,0,136
526,0.0,-703,84,26134,0,136
527,0.0,1201,87,26134,0,0
528,2.25,3583,92,26134,0,0
529,0.0,561,106,26134,0,0
530,0.75,-2004,108,26134,0,0
531,0.25,1596,110,26134,0,0
532,0.25,-1065,188,26134,0,0
533,0.0,534,199,26134,0,0
534,1.25,-2451,201,26134,0,0
535,0.25,-1438,252,26134,0,0
536,0.0,1235,255,26134,0,0
537,0.0,1410,258,26134,0,0
538,0.0,951,260,26134,0,0
539,0.25,2122,263,26134,0,0
540,0.0,-3172,267,26134,0,0
541,0.0,633,267,26134,0,0
542,0.5,-1234,275,26134,0,1
543,0.0,-1244,283,26134,0,1
544,0.0,-863,286,26134,0,1
545,0.0,1107,287,26134,0,0
546,5.25,7523,289,26134,54,200
547,0.0,-1125,289,26134,0,200
548,0.0,-1332,293,26134,0,200
549,0.25,4701,301,26134,44,49
550,0.25,2603,304,26134,0,0
551,0.0,-2987,319,26134,0,0
552,0.0,-523,320,26134,0,0
553,0.0,-1598,321,26134,0,0
554,0.0,2328,324,26134,0,0
555,0.75,2657,324,26134,0,0
556,0.25,-1517,328,26134,0,0
557,0.75,-613,331,26134,0,0
558,0.0,-1767,332,26134,0,0
559,0.75,2901,344,26134,17,17
560,0.0,542,23,26135,0,0
561,0.25,-429,28,26135,0,0
562,0.25,1189,35,26135,0,0
563,0.5,-2229,36,26135,0,0
564,0.25,-1870,41,26135,0,0
565,0.5,-2799,53,26135,0,0
566,0.25,-1360,63,26135,0,0
567,0.25,2214,69,26135,0,0
568,0.0,-1080,71,26135,0,0
569,0.0,757,73,26135,0,0
570,0.0,-949,74,26135,0,0
571,0.0,-2165,76,26135,0,0
572,0.0,3036,81,26135,0,0
573,-0.24,-2119,86,26135,142,0
574,0.75,-1040,92,26135,0,0
575,0.75,1027,95,26135,0,0
577,0.25,-1749,98,26135,0,0
578,0.0,-2184,114,26135,0,0
579,0.5,-1209,119,26135,0,0
580,0.25,-3828,120,26135,0,0
581,0.75,474,121,26135,0,0
582,0.0,-1652,125,26135,0,0
583,0.0,613,134,26135,0,0
584,0.25,-892,135,26135,48,48
585,0.0,-3121,144,26135,0,0
587,0.0,-2479,150,26135,0,272
588,0.25,-1961,154,26135,0,272
589,0.0,527,159,26135,0,0
590,0.25,-1918,164,26135,0,0
591,0.5,-1884,166,26135,0,0
592,1.5,2811,173,26135,0,0
593,0.0,1864,173,26135,0,0
594,0.0,-814,173,26135,0,0
595,0.25,1524,174,26135,0,0
596,1.0,-964,176,26135,0,0
597,1.5,1760,187,26135,0,0
598,0.75,4164,188,26135,0,0
599,0.0,-1011,189,26135,0,0
600,0.0,363,189,26135,0,0
601,0.5,-960,190,26135,0,0
602,0.75,1492,190,26135,0,0
603,0.0,770,191,26135,0,0
604,0.5,570,195,26135,0,0
605,0.25,637,238,26135,0,0
606,0.25,-472,242,26135,0,0
607,0.5,2818,250,26135,0,0
608,0.25,3187,251,26135,0,0
609,0.0,1239,252,26135,0,0
610,0.5,-1035,256,26135,0,0
611,0.0,-1197,276,26135,0,0
612,7.5,14133,290,26135,52,338
613,0.0,1200,294,26135,0,0
614,0.0,668,296,26135,0,0
615,0.75,1098,297,26135,0,0
616,0.0,1700,298,26135,0,0
617,0.0,1925,299,26135,0,0
618,0.5,719,320,26135,0,0
619,0.0,-1187,14,26136,0,0
620,0.25,1323,40,26136,0,0
621,0.25,-1375,53,26136,0,0
622,0.25,-616,56,26136,0,0
623,9.5,13603,107,26140,0,22
624,2.25,3347,279,26141,49,49
625,2.5,-5753,306,26141,0,0
627,0.25,-1248,186,26142,0,0
628,0.25,1814,194,26142,0,0
629,0.75,482,251,26142,0,0
630,0.0,-1818,254,26142,423,0
631,0.0,-2094,256,26142,0,0
632,0.5,-1845,256,26142,0,0
633,0.0,-582,256,26142,0,0
634,0.0,943,257,26142,0,0
635,0.0,-3686,257,26142,0,0
636,0.0,842,260,26142,0,0
637,0.0,-2523,260,26142,0,0
638,0.0,1550,260,26142,0,0
639,0.25,3255,261,26142,0,0
640,0.5,2816,268,26142,0,0
641,0.25,887,268,26142,0,0
642,0.5,-2655,279,26142,0,0
644,0.0,-1969,290,26142,0,203
645,0.0,594,294,26142,0,0
646,0.0,-2189,295,26142,0,0
647,0.0,-1239,298,26142,0,0
648,0.5,3019,318,26142,4,4
649,0.0,693,323,26142,0,0
650,0.25,2185,324,26142,0,0
651,0.0,4025,332,26142,0,0
652,0.0,-869,359,26142,0,0
653,0.25,1002,30,26143,0,16
654,0.0,501,30,26143,0,0
655,0.25,594,39,26143,0,0
656,0.0,3489,41,26143,0,0
657,1.0,-2225,45,26143,0,0
658,0.25,2944,47,26143,0,0
659,0.0,-1899,48,26143,0,0
660,0.0,1817,50,26143,0,0
661,0.25,820,53,26143,1,1
662,1.25,-2503,55,26143,0,0
663,0.25,579,57,26143,0,0
664,0.0,-2038,63,26143,0,0
665,0.0,553,65,26143,0,0
666,0.5,-577,72,26143,0,0
667,0.0,919,73,26143,0,0
668,0.0,931,75,26143,0,0
669,0.25,2078,77,26143,0,0
670,0.75,3263,78,26143,0,0
671,0.0,1884,83,26143,0,15
672,0.25,459,91,26143,0,0
673,0.25,-1927,98,26143,0,0
674,0.25,-933,99,26143,0,0
675,0.25,-1033,101,26143,0,0
676,0.0,-2066,104,26143,0,0
677,0.0,2223,107,26143,0,0
678,0.0,3239,116,26143,0,0
679,0.25,4849,122,26143,0,15
680,1.5,-1531,126,26143,0,0
681,0.25,-2079,127,26143,0,0
682,0.0,-756,134,26143,0,0
683,1.5,2458,138,26143,0,0
684,0.0,3398,145,26143,0,0
685,0.25,-1125,172,26143,0,0
686,0.0,-924,174,26143,0,0
687,0.25,-2057,174,26143,0,0
688,1.5,1759,189,26143,0,0
689,0.0,-861,190,26143,0,0
690,0.0,1289,191,26143,0,0
691,0.0,1187,192,26143,0,0
692,0.5,-666,197,26143,0,0
693,0.25,-528,197,26143,0,0
694,0.0,1723,218,26143,0,0
695,0.75,1780,221,26143,0,0
696,0.25,-2000,222,26143,0,0
697,0.0,-1733,225,26143,0,0
698,0.0,645,225,26143,0,0
699,0.25,1161,233,26143,0,0
700,0.25,499,245,26143,0,0
701,0.0,-735,249,26143,0,0
702,0.25,431,251,26143,0,0
703,0.25,723,252,26143,0,0
704,0.0,2791,253,26143,0,0
705,1.75,2928,279,26143,5,146
706,7.75,10896,284,26143,56,202
707,0.0,3066,284,26143,0,0
708,0.0,421,290,26143,0,0
709,0.25,-1020,295,26143,0,0
710,0.75,856,296,26143,0,0
711,0.25,-1150,299,26143,349,349
712,0.0,1557,303,26143,0,0
713,0.25,736,320,26143,0,0
714,0.5,893,46,26144,0,0
715,0.0,-4426,107,26144,0,0
716,0.0,1571,109,26144,0,0
717,0.25,-3154,112,26144,0,0
718,0.0,1921,113,26144,0,0
719,0.75,840,113,26144,0,0
720,0.25,776,114,26144,0,0
721,0.0,-1914,115,26144,0,0
722,0.0,2237,115,26144,0,0
723,0.0,-420,115,26144,0,0
724,0.25,792,116,26144,0,0
725,0.0,3876,117,26144,0,0
726,0.25,1730,117,26144,0,0
727,0.0,2374,119,26144,0,0
728,9.0,14305,283,26144,5,154
729,4.75,7520,100,26145,0,0
730,4.25,7717,113,26150,51,52
731,0.25,1583,183,26150,0,0
732,0.0,-559,202,26150,0,0
733,0.0,488,253,26150,0,0
734,0.0,468,253,26150,0,0
735,0.0,1233,255,26150,0,0
736,0.25,2563,256,26150,175,175
737,0.0,886,257,26150,0,0
738,0.25,1907,258,26150,0,0
739,0.0,-1696,259,26150,0,0
740,0.0,896,259,26150,0,0
741,0.25,1814,259,26150,0,0
742,-0.49,849,261,26150,122,0
744,0.25,654,263,26150,0,0
745,0.25,-482,263,26150,0,0
746,0.0,1586,267,26150,0,0
747,1.5,4600,277,26150,5,54
749,0.25,-3119,284,26150,0,195
750,0.25,2455,287,26150,0,0
751,0.25,-739,292,26150,0,0
752,0.0,1285,296,26150,0,0
753,0.0,587,297,26150,0,0
754,0.0,521,327,26150,0,0
755,0.75,1251,347,26150,0,0
758,-0.49,-941,28,26151,19,0
759,0.75,3275,30,26151,17,17
760,0.0,992,42,26151,0,0
761,0.75,-2335,43,26151,0,0
762,0.0,754,45,26151,0,0
763,0.0,569,48,26151,0,0
764,0.0,1076,49,26151,0,1
765,0.25,-3144,49,26151,0,0
766,0.25,1207,50,26151,0,0
767,0.25,-3619,65,26151,0,0
768,0.25,-1369,69,26151,0,80
769,0.5,3445,74,26151,0,0
770,0.0,716,76,26151,0,0
771,0.0,-1129,78,26151,0,0
772,0.25,-549,80,26151,0,49
773,0.5,-2446,83,26151,0,0
774,0.0,-2829,95,26151,0,0
775,1.5,-1172,97,26151,0,0
776,4.0,6108,99,26151,6,141
777,0.75,-3477,101,26151,0,0
778,0.25,831,107,26151,15,15
779,0.0,553,111,26151,0,0
780,0.25,667,112,26151,0,0
781,0.75,-3099,114,26151,0,0
782,0.0,827,115,26151,0,0
783,1.0,-527,118,26151,0,0
784,0.25,5029,124,26151,0,0
785,0.25,1038,125,26151,0,0
786,1.0,-1728,131,26151,0,0
787,0.0,1373,132,26151,0,0
788,0.25,-971,136,26151,0,0
789,0.0,-1347,138,26151,0,0
790,0.0,444,146,26151,0,0
791,0.25,394,165,26151,0,0
792,0.5,-717,167,26151,0,0
793,1.25,891,171,26151,0,15
794,0.25,-2097,173,26151,0,15
795,0.25,1524,175,26151,0,0
796,0.25,-1404,190,26151,0,0
797,0.75,1397,192,26151,0,0
798,1.0,1830,195,26151,0,0
799,1.0,-524,198,26151,0,0
800,0.75,3190,222,26151,0,0
801,0.75,1166,223,26151,0,0
802,0.75,938,235,26151,0,0
803,0.5,2243,240,26151,0,0
804,0.25,1153,251,26151,0,0
